n,plugin_error,debiased_error
32,-0.03882307069144603,-0.08894182669073158
32,-0.025911593183235715,-0.08855004377425951
32,0.1860317456306672,0.13313245990695072
32,-0.08614457765021155,-0.14807730944968928
32,-0.14632167321473177,-0.1940090331134837
32,0.22032076222948888,0.16844299988112682
32,0.026687977859275958,-0.02769546775100895
32,0.21104459658922398,0.15633688197122303
32,0.03421485234808591,-0.03602079610950415
32,0.03043131892573009,-0.019921312146195747
32,-0.005056773995622321,-0.06267114875974494
32,0.02424296068803672,-0.04309527952246245
32,-0.11923849809706205,-0.16335602652899162
32,0.30797925126454634,0.25795627455098563
32,-0.014076922357421418,-0.059324407751938035
32,-0.12219476549845854,-0.17672553182252443
32,0.03812208579999987,-0.002589556725775155
32,-0.15804600853819273,-0.21573710236770693
32,-0.2988410500911828,-0.3613390867485675
32,-0.02693002317884874,-0.08263394599267909
32,-0.013215058370533717,-0.07267995981182662
32,-0.04219408404964875,-0.10355440949518918
32,0.2351372473747338,0.18205178926251814
32,-0.15618266956572135,-0.20243852962440861
32,0.1702136941105093,0.11381191773459082
32,-0.19687809013219276,-0.23940722813802523
32,0.20292284553106527,0.15584154163311964
32,0.16049950353748693,0.1241056196960248
32,-0.004212325476097567,-0.07167451474442477
32,0.31941075525031565,0.27176474014615676
32,-0.2758770142760345,-0.3311642236259869
32,-0.09945903362410946,-0.14922650475469212
32,-0.10243559503808142,-0.18169734307616317
32,-0.04315709875849566,-0.11511600402904437
32,-0.12410382241772716,-0.1774806822768891
32,0.016398489971544916,-0.019164593470314684
32,-0.02635959251073955,-0.0876430543160161
32,0.22383025754861058,0.15895228411482182
32,0.07108777640546077,0.02944570637869487
32,0.08334016291928453,-0.0021034999576785007
32,0.16148452867573565,0.10583567354616202
32,0.05066822841978774,-0.011984152137235471
32,0.036387157894697764,-0.015400718551968506
32,0.029781373571945435,-0.011517158996123322
32,0.12795307671719908,0.07504850135008789
32,-0.0068192898112309774,-0.06538195751463055
32,0.27411683747438026,0.21876386832647382
32,-0.09152081478567076,-0.13584611473671865
32,0.17040104186638277,0.14324459365216097
32,0.08817441318554281,0.033369039567736236
32,0.09625400534957879,0.03900495706445889
32,-0.2451196424995323,-0.3173755292729272
32,0.21474280008924457,0.14990088854117284
32,-0.09924097575244312,-0.15145665500594596
32,0.12052232541596725,0.07346440300976365
32,-0.0887403665122008,-0.14150509539294465
32,0.1317837663127756,0.07211338286212943
32,0.2678595767187612,0.21940819672872885
32,0.19626239690256914,0.1370794224544089
32,-0.04857466995931509,-0.12527206992444845
32,0.19520433155604283,0.13020243134424442
32,0.18052298352309365,0.12298613275688292
32,0.18440152282176397,0.1377045980764549
32,0.30389946032250076,0.2484252752493054
32,0.2227988594194999,0.16227451198270454
32,0.1203071626791799,0.06745202625115954
32,0.22616337904342593,0.1846695620338195
32,0.22740641661632838,0.1584995762853419
32,0.14616961100181308,0.07324347736933517
