seed,episode,method,asset,weight
19,120,Symmetric CPT-PG,Stock_3,0.00040001834426567074
19,120,Symmetric CPT-PG,Stock_4,0.23044360907588252
19,120,Symmetric CPT-PG,Stock_5,0.003864201496120374
19,121,Symmetric CPT-PG,Cash,0.001452389519269091
19,121,Symmetric CPT-PG,Stock_1,0.9074786508761254
19,121,Symmetric CPT-PG,Stock_2,0.0035500602900469824
19,121,Symmetric CPT-PG,Stock_3,0.00012037602300420836
19,121,Symmetric CPT-PG,Stock_4,0.08584168312011628
19,121,Symmetric CPT-PG,Stock_5,0.0015568401714380667
19,122,Symmetric CPT-PG,Cash,0.0005545368963324907
19,122,Symmetric CPT-PG,Stock_1,0.9672116493060836
19,122,Symmetric CPT-PG,Stock_2,0.0012245739304386142
19,122,Symmetric CPT-PG,Stock_3,3.9478548187960503e-05
19,122,Symmetric CPT-PG,Stock_4,0.030483338455054028
19,122,Symmetric CPT-PG,Stock_5,0.00048642286390334163
19,123,Symmetric CPT-PG,Cash,0.0010268746682518379
19,123,Symmetric CPT-PG,Stock_1,0.9811507261567307
19,123,Symmetric CPT-PG,Stock_2,0.0009815178355270932
19,123,Symmetric CPT-PG,Stock_3,0.0006351781949231448
19,123,Symmetric CPT-PG,Stock_4,0.015379100060635541
19,123,Symmetric CPT-PG,Stock_5,0.00082660308393171
19,124,Symmetric CPT-PG,Cash,0.0007758965312559482
19,124,Symmetric CPT-PG,Stock_1,0.9812313524128893
19,124,Symmetric CPT-PG,Stock_2,0.0011985745488850466
19,124,Symmetric CPT-PG,Stock_3,0.00021350273398998795
19,124,Symmetric CPT-PG,Stock_4,0.016348713662254374
19,124,Symmetric CPT-PG,Stock_5,0.00023196011072523207
19,125,Symmetric CPT-PG,Cash,0.0035931916926916887
19,125,Symmetric CPT-PG,Stock_1,0.6873975925654382
19,125,Symmetric CPT-PG,Stock_2,0.01780415740797155
19,125,Symmetric CPT-PG,Stock_3,0.00036137665706651676
19,125,Symmetric CPT-PG,Stock_4,0.2893704586233767
19,125,Symmetric CPT-PG,Stock_5,0.0014732230534553656
19,126,Symmetric CPT-PG,Cash,0.001710942733094279
19,126,Symmetric CPT-PG,Stock_1,0.9141477207841585
19,126,Symmetric CPT-PG,Stock_2,0.005771599505957103
19,126,Symmetric CPT-PG,Stock_3,0.00011353389745493732
19,126,Symmetric CPT-PG,Stock_4,0.07778431235142551
19,126,Symmetric CPT-PG,Stock_5,0.0004718907279097677
19,127,Symmetric CPT-PG,Cash,0.0015662622980704595
19,127,Symmetric CPT-PG,Stock_1,0.9533686717790474
19,127,Symmetric CPT-PG,Stock_2,0.009765166132237579
19,127,Symmetric CPT-PG,Stock_3,0.0005764731516291873
19,127,Symmetric CPT-PG,Stock_4,0.03450779259115904
19,127,Symmetric CPT-PG,Stock_5,0.00021563404785629415
19,128,Symmetric CPT-PG,Cash,0.0020059858802485603
19,128,Symmetric CPT-PG,Stock_1,0.9708517625473095
19,128,Symmetric CPT-PG,Stock_2,0.0029567013781826787
19,128,Symmetric CPT-PG,Stock_3,0.0002842808017249686
19,128,Symmetric CPT-PG,Stock_4,0.02336016584597263
19,128,Symmetric CPT-PG,Stock_5,0.000541103546561566
19,129,Symmetric CPT-PG,Cash,0.0023587498344932716
19,129,Symmetric CPT-PG,Stock_1,0.6614268811880364
19,129,Symmetric CPT-PG,Stock_2,0.016328932350213453
19,129,Symmetric CPT-PG,Stock_3,0.00024593559955978433
19,129,Symmetric CPT-PG,Stock_4,0.31918897953985426
19,129,Symmetric CPT-PG,Stock_5,0.00045052148784287347
19,130,Symmetric CPT-PG,Cash,0.000961139371571434
19,130,Symmetric CPT-PG,Stock_1,0.8696341361130566
19,130,Symmetric CPT-PG,Stock_2,0.006679524218401629
19,130,Symmetric CPT-PG,Stock_3,0.00019561852608338822
19,130,Symmetric CPT-PG,Stock_4,0.12163311423188303
19,130,Symmetric CPT-PG,Stock_5,0.0008964675390037643
19,131,Symmetric CPT-PG,Cash,0.0019105318660772796
19,131,Symmetric CPT-PG,Stock_1,0.8799076851835852
19,131,Symmetric CPT-PG,Stock_2,0.008642344270017475
19,131,Symmetric CPT-PG,Stock_3,0.0003656003237997749
19,131,Symmetric CPT-PG,Stock_4,0.10518512911372543
19,131,Symmetric CPT-PG,Stock_5,0.003988709242795035
19,132,Symmetric CPT-PG,Cash,0.0007188570947367919
19,132,Symmetric CPT-PG,Stock_1,0.9512403723597805
19,132,Symmetric CPT-PG,Stock_2,0.004335372470383982
19,132,Symmetric CPT-PG,Stock_3,0.0008742974666100383
19,132,Symmetric CPT-PG,Stock_4,0.041699199311117464
19,132,Symmetric CPT-PG,Stock_5,0.001131901297371199
19,133,Symmetric CPT-PG,Cash,0.0003064231736334506
19,133,Symmetric CPT-PG,Stock_1,0.9850902693793981
19,133,Symmetric CPT-PG,Stock_2,0.001278486237996815
19,133,Symmetric CPT-PG,Stock_3,0.00024933809973520473
19,133,Symmetric CPT-PG,Stock_4,0.012188537624229516
19,133,Symmetric CPT-PG,Stock_5,0.0008869454850067518
19,134,Symmetric CPT-PG,Cash,0.0007549960237649592
19,134,Symmetric CPT-PG,Stock_1,0.9331357187653531
19,134,Symmetric CPT-PG,Stock_2,0.0009016779772971677
19,134,Symmetric CPT-PG,Stock_3,0.0008423449116082632
19,134,Symmetric CPT-PG,Stock_4,0.06397613001588626
19,134,Symmetric CPT-PG,Stock_5,0.0003891323060902363
19,135,Symmetric CPT-PG,Cash,0.00045049623984303084
19,135,Symmetric CPT-PG,Stock_1,0.9792158588482371
19,135,Symmetric CPT-PG,Stock_2,0.0009133671247670416
19,135,Symmetric CPT-PG,Stock_3,0.00035203659681073377
19,135,Symmetric CPT-PG,Stock_4,0.018240327826784693
19,135,Symmetric CPT-PG,Stock_5,0.0008279133635573675
19,136,Symmetric CPT-PG,Cash,0.0013491956572229697
19,136,Symmetric CPT-PG,Stock_1,0.9883271967875727
19,136,Symmetric CPT-PG,Stock_2,0.001172926156504231
19,136,Symmetric CPT-PG,Stock_3,0.000448370975293216
19,136,Symmetric CPT-PG,Stock_4,0.008472103586248246
19,136,Symmetric CPT-PG,Stock_5,0.00023020683715835807
19,137,Symmetric CPT-PG,Cash,0.002163189717984
19,137,Symmetric CPT-PG,Stock_1,0.9223867652309902
19,137,Symmetric CPT-PG,Stock_2,0.001852525285273321
19,137,Symmetric CPT-PG,Stock_3,0.0009435091354019403
19,137,Symmetric CPT-PG,Stock_4,0.07126040950524208
19,137,Symmetric CPT-PG,Stock_5,0.00139360112510849
19,138,Symmetric CPT-PG,Cash,0.0012559897181536298
19,138,Symmetric CPT-PG,Stock_1,0.8220901780944064
19,138,Symmetric CPT-PG,Stock_2,0.0026919901644575812
19,138,Symmetric CPT-PG,Stock_3,0.0004978779556483141
19,138,Symmetric CPT-PG,Stock_4,0.17291326621426617
19,138,Symmetric CPT-PG,Stock_5,0.0005506978530680204
19,139,Symmetric CPT-PG,Cash,0.0015412766017136722
19,139,Symmetric CPT-PG,Stock_1,0.840079253624747
19,139,Symmetric CPT-PG,Stock_2,0.0037766889133706975
19,139,Symmetric CPT-PG,Stock_3,0.0002239587852736038
19,139,Symmetric CPT-PG,Stock_4,0.15394231415789178
19,139,Symmetric CPT-PG,Stock_5,0.00043650791700322025
19,140,Symmetric CPT-PG,Cash,0.0018632908725273174
19,140,Symmetric CPT-PG,Stock_1,0.9294412903055074
19,140,Symmetric CPT-PG,Stock_2,0.002380701394917462
19,140,Symmetric CPT-PG,Stock_3,0.0003189278159445961
19,140,Symmetric CPT-PG,Stock_4,0.06519873320594502
19,140,Symmetric CPT-PG,Stock_5,0.0007970564051582264
19,141,Symmetric CPT-PG,Cash,0.002360960599798056
19,141,Symmetric CPT-PG,Stock_1,0.6877097414739534
19,141,Symmetric CPT-PG,Stock_2,0.009620627211884027
19,141,Symmetric CPT-PG,Stock_3,0.0001272236311633988
19,141,Symmetric CPT-PG,Stock_4,0.2999129162643006
19,141,Symmetric CPT-PG,Stock_5,0.000268530818900701
19,142,Symmetric CPT-PG,Cash,0.0009566670706073174
19,142,Symmetric CPT-PG,Stock_1,0.7659744237002095
19,142,Symmetric CPT-PG,Stock_2,0.005274038187354115
19,142,Symmetric CPT-PG,Stock_3,0.00012535025842317916
19,142,Symmetric CPT-PG,Stock_4,0.22743332500859978
19,142,Symmetric CPT-PG,Stock_5,0.00023619577480612963
19,143,Symmetric CPT-PG,Cash,0.0008288820262776503
19,143,Symmetric CPT-PG,Stock_1,0.9040107978517011
19,143,Symmetric CPT-PG,Stock_2,0.006510167197369402
19,143,Symmetric CPT-PG,Stock_3,0.0003173788897161543
19,143,Symmetric CPT-PG,Stock_4,0.08813908177464304
19,143,Symmetric CPT-PG,Stock_5,0.00019369226029261505
19,144,Symmetric CPT-PG,Cash,0.0009913342607173492
19,144,Symmetric CPT-PG,Stock_1,0.9534053562074808
19,144,Symmetric CPT-PG,Stock_2,0.007050061229065715
19,144,Symmetric CPT-PG,Stock_3,0.0007848368659551727
19,144,Symmetric CPT-PG,Stock_4,0.037291848023764354
19,144,Symmetric CPT-PG,Stock_5,0.00047656341301659266
19,145,Symmetric CPT-PG,Cash,0.0018054488799554979
19,145,Symmetric CPT-PG,Stock_1,0.9761215056868916
19,145,Symmetric CPT-PG,Stock_2,0.005366462458788906
19,145,Symmetric CPT-PG,Stock_3,0.002156717998426705
19,145,Symmetric CPT-PG,Stock_4,0.014267174695156423
19,145,Symmetric CPT-PG,Stock_5,0.00028269028078096916
19,146,Symmetric CPT-PG,Cash,0.000865697675455967
19,146,Symmetric CPT-PG,Stock_1,0.9793858107741327
19,146,Symmetric CPT-PG,Stock_2,0.0017863288276049512
19,146,Symmetric CPT-PG,Stock_3,0.000571232149458797
19,146,Symmetric CPT-PG,Stock_4,0.017208618854414028
19,146,Symmetric CPT-PG,Stock_5,0.00018231171893366108
19,147,Symmetric CPT-PG,Cash,0.0006431586982839892
19,147,Symmetric CPT-PG,Stock_1,0.981269371197058
19,147,Symmetric CPT-PG,Stock_2,0.0014779971900288386
19,147,Symmetric CPT-PG,Stock_3,0.00039191581634797306
19,147,Symmetric CPT-PG,Stock_4,0.015380181198871357
19,147,Symmetric CPT-PG,Stock_5,0.0008373758994096875
19,148,Symmetric CPT-PG,Cash,0.00336197052212123
19,148,Symmetric CPT-PG,Stock_1,0.9330873170159972
19,148,Symmetric CPT-PG,Stock_2,0.016496505605347503
19,148,Symmetric CPT-PG,Stock_3,0.0009889694371038686
19,148,Symmetric CPT-PG,Stock_4,0.045643796241015513
19,148,Symmetric CPT-PG,Stock_5,0.00042144117841445145
19,149,Symmetric CPT-PG,Cash,0.001259602835963794
19,149,Symmetric CPT-PG,Stock_1,0.8799705967729512
19,149,Symmetric CPT-PG,Stock_2,0.005464713570123815
19,149,Symmetric CPT-PG,Stock_3,0.00039188598366198825
19,149,Symmetric CPT-PG,Stock_4,0.11230189985540284
19,149,Symmetric CPT-PG,Stock_5,0.0006113009818963703
19,150,Symmetric CPT-PG,Cash,0.0008311939266951094
19,150,Symmetric CPT-PG,Stock_1,0.9283570061973491
19,150,Symmetric CPT-PG,Stock_2,0.005656311813394137
19,150,Symmetric CPT-PG,Stock_3,0.00034293188324556516
19,150,Symmetric CPT-PG,Stock_4,0.06435558424551227
19,150,Symmetric CPT-PG,Stock_5,0.0004569719338039798
19,151,Symmetric CPT-PG,Cash,0.0016370048426758283
19,151,Symmetric CPT-PG,Stock_1,0.6151351159797038
19,151,Symmetric CPT-PG,Stock_2,0.018534663469844503
19,151,Symmetric CPT-PG,Stock_3,0.0003443185089993718
19,151,Symmetric CPT-PG,Stock_4,0.3625380276438511
19,151,Symmetric CPT-PG,Stock_5,0.001810869554925222
19,152,Symmetric CPT-PG,Cash,0.0038098132945635415
19,152,Symmetric CPT-PG,Stock_1,0.6110093235932853
19,152,Symmetric CPT-PG,Stock_2,0.01348476214094188
19,152,Symmetric CPT-PG,Stock_3,0.0009244691598123995
19,152,Symmetric CPT-PG,Stock_4,0.36962562050131115
19,152,Symmetric CPT-PG,Stock_5,0.001146011310085722
19,153,Symmetric CPT-PG,Cash,0.0020826678630590364
19,153,Symmetric CPT-PG,Stock_1,0.8450025197024935
19,153,Symmetric CPT-PG,Stock_2,0.0075144699286262455
19,153,Symmetric CPT-PG,Stock_3,0.0004596191612395635
19,153,Symmetric CPT-PG,Stock_4,0.14368972879337608
19,153,Symmetric CPT-PG,Stock_5,0.0012509945512056387
19,154,Symmetric CPT-PG,Cash,0.0011235872106513352
19,154,Symmetric CPT-PG,Stock_1,0.956844043925854
19,154,Symmetric CPT-PG,Stock_2,0.0019018597191377664
19,154,Symmetric CPT-PG,Stock_3,0.00014296910886901843
19,154,Symmetric CPT-PG,Stock_4,0.03953668825225893
19,154,Symmetric CPT-PG,Stock_5,0.0004508517832289774
19,155,Symmetric CPT-PG,Cash,0.0016337045957068208
19,155,Symmetric CPT-PG,Stock_1,0.9797810882550656
19,155,Symmetric CPT-PG,Stock_2,0.0020577301363998643
19,155,Symmetric CPT-PG,Stock_3,0.0009207464424917985
19,155,Symmetric CPT-PG,Stock_4,0.015246679422102286
19,155,Symmetric CPT-PG,Stock_5,0.0003600511482336455
19,156,Symmetric CPT-PG,Cash,0.0007745989617320479
19,156,Symmetric CPT-PG,Stock_1,0.9874982689606879
19,156,Symmetric CPT-PG,Stock_2,0.001956716022162733
19,156,Symmetric CPT-PG,Stock_3,0.0007660370461953154
19,156,Symmetric CPT-PG,Stock_4,0.00858527250968725
19,156,Symmetric CPT-PG,Stock_5,0.00041910649953483194
19,157,Symmetric CPT-PG,Cash,0.006261319970009383
19,157,Symmetric CPT-PG,Stock_1,0.5245688211918688
19,157,Symmetric CPT-PG,Stock_2,0.02621401131809526
19,157,Symmetric CPT-PG,Stock_3,0.0008677902871689312
19,157,Symmetric CPT-PG,Stock_4,0.43379496337741935
19,157,Symmetric CPT-PG,Stock_5,0.00829309385543839
19,158,Symmetric CPT-PG,Cash,0.0026487121473872098
19,158,Symmetric CPT-PG,Stock_1,0.8382001774851999
19,158,Symmetric CPT-PG,Stock_2,0.006934341947830274
19,158,Symmetric CPT-PG,Stock_3,0.00031917001584858825
19,158,Symmetric CPT-PG,Stock_4,0.14965587945737951
19,158,Symmetric CPT-PG,Stock_5,0.0022417189463546615
19,159,Symmetric CPT-PG,Cash,0.0034372671182894107
19,159,Symmetric CPT-PG,Stock_1,0.9172450630297573
19,159,Symmetric CPT-PG,Stock_2,0.019895010764192856
19,159,Symmetric CPT-PG,Stock_3,0.0004920934317246233
19,159,Symmetric CPT-PG,Stock_4,0.058105391135741605
19,159,Symmetric CPT-PG,Stock_5,0.0008251745202941595
19,160,Symmetric CPT-PG,Cash,0.0011236085736227653
19,160,Symmetric CPT-PG,Stock_1,0.9755974959893986
19,160,Symmetric CPT-PG,Stock_2,0.007373642116960956
19,160,Symmetric CPT-PG,Stock_3,0.00013755681473493246
19,160,Symmetric CPT-PG,Stock_4,0.014995583346772737
19,160,Symmetric CPT-PG,Stock_5,0.0007721131585100485
19,161,Symmetric CPT-PG,Cash,0.0015775212246714788
19,161,Symmetric CPT-PG,Stock_1,0.9485478884832158
19,161,Symmetric CPT-PG,Stock_2,0.010945896656746142
19,161,Symmetric CPT-PG,Stock_3,0.0006655725728612191
19,161,Symmetric CPT-PG,Stock_4,0.0375083222544374
19,161,Symmetric CPT-PG,Stock_5,0.0007547988080678048
19,162,Symmetric CPT-PG,Cash,0.0010245955196932792
19,162,Symmetric CPT-PG,Stock_1,0.9479742070811902
19,162,Symmetric CPT-PG,Stock_2,0.011041562346897288
19,162,Symmetric CPT-PG,Stock_3,0.0010887544431191132
19,162,Symmetric CPT-PG,Stock_4,0.03826382924608003
19,162,Symmetric CPT-PG,Stock_5,0.000607051363020216
19,163,Symmetric CPT-PG,Cash,0.0006792578981162451
19,163,Symmetric CPT-PG,Stock_1,0.9594003452143455
19,163,Symmetric CPT-PG,Stock_2,0.010792307768922057
19,163,Symmetric CPT-PG,Stock_3,0.0006490618284447036
19,163,Symmetric CPT-PG,Stock_4,0.026831798288139024
19,163,Symmetric CPT-PG,Stock_5,0.0016472290020325055
19,164,Symmetric CPT-PG,Cash,0.0017210239649171348
19,164,Symmetric CPT-PG,Stock_1,0.9619530832996963
19,164,Symmetric CPT-PG,Stock_2,0.0068736778671756645
19,164,Symmetric CPT-PG,Stock_3,0.00022678025269738994
19,164,Symmetric CPT-PG,Stock_4,0.0274216888935516
19,164,Symmetric CPT-PG,Stock_5,0.0018037457219620115
19,165,Symmetric CPT-PG,Cash,0.002756253962140402
19,165,Symmetric CPT-PG,Stock_1,0.9117610070002271
19,165,Symmetric CPT-PG,Stock_2,0.02026179966192511
19,165,Symmetric CPT-PG,Stock_3,0.001973794520173546
19,165,Symmetric CPT-PG,Stock_4,0.06260232544189696
19,165,Symmetric CPT-PG,Stock_5,0.0006448194136370029
19,166,Symmetric CPT-PG,Cash,0.0009493842186596934
19,166,Symmetric CPT-PG,Stock_1,0.9760889385408904
19,166,Symmetric CPT-PG,Stock_2,0.005170873414041872
19,166,Symmetric CPT-PG,Stock_3,0.0005806827414770129
19,166,Symmetric CPT-PG,Stock_4,0.015776962865245412
19,166,Symmetric CPT-PG,Stock_5,0.0014331582196855182
19,167,Symmetric CPT-PG,Cash,0.0011153345738864051
19,167,Symmetric CPT-PG,Stock_1,0.9406475147766585
19,167,Symmetric CPT-PG,Stock_2,0.0037174991922483422
19,167,Symmetric CPT-PG,Stock_3,0.0001770191140183822
19,167,Symmetric CPT-PG,Stock_4,0.05257022657436842
19,167,Symmetric CPT-PG,Stock_5,0.0017724057688201468
19,168,Symmetric CPT-PG,Cash,0.00038198641006362895
19,168,Symmetric CPT-PG,Stock_1,0.9798515958484005
19,168,Symmetric CPT-PG,Stock_2,0.0019201822397937206
19,168,Symmetric CPT-PG,Stock_3,0.0006776798715028988
19,168,Symmetric CPT-PG,Stock_4,0.01639357426217512
19,168,Symmetric CPT-PG,Stock_5,0.0007749813680641143
19,169,Symmetric CPT-PG,Cash,0.0012098345858429585
19,169,Symmetric CPT-PG,Stock_1,0.948546584560528
19,169,Symmetric CPT-PG,Stock_2,0.035021710336715604
19,169,Symmetric CPT-PG,Stock_3,0.0006019851467039325
19,169,Symmetric CPT-PG,Stock_4,0.014129272395054555
19,169,Symmetric CPT-PG,Stock_5,0.0004906129751549099
19,170,Symmetric CPT-PG,Cash,0.0009156410090034507
19,170,Symmetric CPT-PG,Stock_1,0.9032297858853362
19,170,Symmetric CPT-PG,Stock_2,0.008913821216674249
19,170,Symmetric CPT-PG,Stock_3,0.0014315886889521895
19,170,Symmetric CPT-PG,Stock_4,0.08443684553319619
19,170,Symmetric CPT-PG,Stock_5,0.0010723176668375894
19,171,Symmetric CPT-PG,Cash,0.0011170060671272528
19,171,Symmetric CPT-PG,Stock_1,0.8934992084315764
19,171,Symmetric CPT-PG,Stock_2,0.010410758726858354
19,171,Symmetric CPT-PG,Stock_3,0.00044759588316259813
19,171,Symmetric CPT-PG,Stock_4,0.093930180699672
19,171,Symmetric CPT-PG,Stock_5,0.0005952501916034858
19,172,Symmetric CPT-PG,Cash,0.0013301129345504195
19,172,Symmetric CPT-PG,Stock_1,0.8105561399573152
19,172,Symmetric CPT-PG,Stock_2,0.0048713184320819634
19,172,Symmetric CPT-PG,Stock_3,0.00027588749794683486
19,172,Symmetric CPT-PG,Stock_4,0.1793258986371313
19,172,Symmetric CPT-PG,Stock_5,0.003640642540974159
19,173,Symmetric CPT-PG,Cash,0.0016761944115248578
19,173,Symmetric CPT-PG,Stock_1,0.9468275234566913
19,173,Symmetric CPT-PG,Stock_2,0.0032756145973832527
19,173,Symmetric CPT-PG,Stock_3,9.072216492651669e-05
19,173,Symmetric CPT-PG,Stock_4,0.04702265242888334
19,173,Symmetric CPT-PG,Stock_5,0.0011072929405906487
19,174,Symmetric CPT-PG,Cash,0.0008679245325001108
19,174,Symmetric CPT-PG,Stock_1,0.9220605331147615
19,174,Symmetric CPT-PG,Stock_2,0.0026306074380787994
19,174,Symmetric CPT-PG,Stock_3,5.020315820063729e-05
19,174,Symmetric CPT-PG,Stock_4,0.07398218525490559
19,174,Symmetric CPT-PG,Stock_5,0.00040854650155346453
19,175,Symmetric CPT-PG,Cash,0.0033234116200379937
19,175,Symmetric CPT-PG,Stock_1,0.8855116084089585
19,175,Symmetric CPT-PG,Stock_2,0.006502592723593798
19,175,Symmetric CPT-PG,Stock_3,0.0011420448356484164
19,175,Symmetric CPT-PG,Stock_4,0.10239701460238386
19,175,Symmetric CPT-PG,Stock_5,0.0011233278093775712
19,176,Symmetric CPT-PG,Cash,0.0014477768760331458
19,176,Symmetric CPT-PG,Stock_1,0.9438857926303356
19,176,Symmetric CPT-PG,Stock_2,0.002595605193572696
19,176,Symmetric CPT-PG,Stock_3,0.000388989668015506
19,176,Symmetric CPT-PG,Stock_4,0.050841252072671005
19,176,Symmetric CPT-PG,Stock_5,0.0008405835593721354
19,177,Symmetric CPT-PG,Cash,0.0009200539740460165
19,177,Symmetric CPT-PG,Stock_1,0.9777426060172961
19,177,Symmetric CPT-PG,Stock_2,0.0021452976080190557
19,177,Symmetric CPT-PG,Stock_3,0.00022473284043940514
19,177,Symmetric CPT-PG,Stock_4,0.018154250286107225
19,177,Symmetric CPT-PG,Stock_5,0.0008130592740921325
19,178,Symmetric CPT-PG,Cash,0.001786963445916538
19,178,Symmetric CPT-PG,Stock_1,0.9508852588667674
19,178,Symmetric CPT-PG,Stock_2,0.011147979918436317
19,178,Symmetric CPT-PG,Stock_3,0.00014808793014770458
19,178,Symmetric CPT-PG,Stock_4,0.035367250913464106
19,178,Symmetric CPT-PG,Stock_5,0.000664458925267689
19,179,Symmetric CPT-PG,Cash,0.0013156094745278926
19,179,Symmetric CPT-PG,Stock_1,0.7935683986751996
19,179,Symmetric CPT-PG,Stock_2,0.0042568838991321545
19,179,Symmetric CPT-PG,Stock_3,8.195102218157288e-05
19,179,Symmetric CPT-PG,Stock_4,0.19887543862505738
19,179,Symmetric CPT-PG,Stock_5,0.0019017183039014103
19,0,Expected-Utility PG,Cash,0.24059602524009152
19,0,Expected-Utility PG,Stock_1,0.7574964193014821
19,0,Expected-Utility PG,Stock_2,0.0001206435474340775
19,0,Expected-Utility PG,Stock_3,0.001286630849216168
19,0,Expected-Utility PG,Stock_4,6.898627805939355e-05
19,0,Expected-Utility PG,Stock_5,0.0004312947837165728
19,1,Expected-Utility PG,Cash,0.05678131074421949
19,1,Expected-Utility PG,Stock_1,0.9400162756207956
19,1,Expected-Utility PG,Stock_2,4.927363839531358e-05
19,1,Expected-Utility PG,Stock_3,0.0005389277615333981
19,1,Expected-Utility PG,Stock_4,0.002387586613409387
19,1,Expected-Utility PG,Stock_5,0.00022662562164658208
19,2,Expected-Utility PG,Cash,0.013285249124193035
19,2,Expected-Utility PG,Stock_1,0.9815463659944732
19,2,Expected-Utility PG,Stock_2,0.000766513045022958
19,2,Expected-Utility PG,Stock_3,0.0002930543495738273
19,2,Expected-Utility PG,Stock_4,0.0035182022238687567
19,2,Expected-Utility PG,Stock_5,0.0005906152628681531
19,3,Expected-Utility PG,Cash,0.0032339376929694658
19,3,Expected-Utility PG,Stock_1,0.8843838497166584
19,3,Expected-Utility PG,Stock_2,0.0030625909672285503
19,3,Expected-Utility PG,Stock_3,0.0005771932695992047
19,3,Expected-Utility PG,Stock_4,0.10841430426698373
19,3,Expected-Utility PG,Stock_5,0.0003281240865608079
19,4,Expected-Utility PG,Cash,0.0012094619238739498
19,4,Expected-Utility PG,Stock_1,0.8019902594199299
19,4,Expected-Utility PG,Stock_2,0.0012211386283710254
19,4,Expected-Utility PG,Stock_3,0.0001381810041807106
19,4,Expected-Utility PG,Stock_4,0.19532403566559958
19,4,Expected-Utility PG,Stock_5,0.00011692335804489173
19,5,Expected-Utility PG,Cash,0.00033354580496136084
19,5,Expected-Utility PG,Stock_1,0.9378007867808402
19,5,Expected-Utility PG,Stock_2,0.0005291395326317444
19,5,Expected-Utility PG,Stock_3,8.500021332860271e-05
19,5,Expected-Utility PG,Stock_4,0.06104913861427302
19,5,Expected-Utility PG,Stock_5,0.0002023890539650566
19,6,Expected-Utility PG,Cash,0.00011839247647889775
19,6,Expected-Utility PG,Stock_1,0.9843202681401285
19,6,Expected-Utility PG,Stock_2,0.00015081910609086104
19,6,Expected-Utility PG,Stock_3,7.212952473949422e-05
19,6,Expected-Utility PG,Stock_4,0.01528684943275186
19,6,Expected-Utility PG,Stock_5,5.154131981042531e-05
19,7,Expected-Utility PG,Cash,0.0008689523034202581
19,7,Expected-Utility PG,Stock_1,0.9938485232284839
19,7,Expected-Utility PG,Stock_2,0.0005991525794338984
19,7,Expected-Utility PG,Stock_3,0.00021947661200879222
19,7,Expected-Utility PG,Stock_4,0.004437335249054781
19,7,Expected-Utility PG,Stock_5,2.656002759837947e-05
19,8,Expected-Utility PG,Cash,0.00023643479485613357
19,8,Expected-Utility PG,Stock_1,0.9886383661009708
19,8,Expected-Utility PG,Stock_2,0.0016646129648901758
19,8,Expected-Utility PG,Stock_3,0.00014723243931398007
19,8,Expected-Utility PG,Stock_4,0.008882830006021428
19,8,Expected-Utility PG,Stock_5,0.00043052369394757376
19,9,Expected-Utility PG,Cash,9.197601158068524e-05
19,9,Expected-Utility PG,Stock_1,0.9915926821042793
19,9,Expected-Utility PG,Stock_2,0.0006401034255581631
19,9,Expected-Utility PG,Stock_3,0.00022915723452377856
19,9,Expected-Utility PG,Stock_4,0.007321676651794604
19,9,Expected-Utility PG,Stock_5,0.00012440457226333288
19,10,Expected-Utility PG,Cash,0.00019307302958716213
19,10,Expected-Utility PG,Stock_1,0.9934854553269431
19,10,Expected-Utility PG,Stock_2,0.000481297353997261
19,10,Expected-Utility PG,Stock_3,0.00012485345672188228
19,10,Expected-Utility PG,Stock_4,0.005666462645081797
19,10,Expected-Utility PG,Stock_5,4.8858187668862356e-05
19,11,Expected-Utility PG,Cash,7.819931019579472e-05
19,11,Expected-Utility PG,Stock_1,0.981054353277881
19,11,Expected-Utility PG,Stock_2,0.0013311538459596665
19,11,Expected-Utility PG,Stock_3,8.491368230674835e-05
19,11,Expected-Utility PG,Stock_4,0.017420388250218997
19,11,Expected-Utility PG,Stock_5,3.0991633437721176e-05
19,12,Expected-Utility PG,Cash,0.00036968555191141216
19,12,Expected-Utility PG,Stock_1,0.9931719290835592
19,12,Expected-Utility PG,Stock_2,0.0014413046331885396
19,12,Expected-Utility PG,Stock_3,2.8480563725878605e-05
19,12,Expected-Utility PG,Stock_4,0.0049452206742988825
19,12,Expected-Utility PG,Stock_5,4.337949331597185e-05
19,13,Expected-Utility PG,Cash,0.00020288271283091676
19,13,Expected-Utility PG,Stock_1,0.9122786906118266
19,13,Expected-Utility PG,Stock_2,0.03888153879368116
19,13,Expected-Utility PG,Stock_3,1.8348282801156385e-05
19,13,Expected-Utility PG,Stock_4,0.04787269456610817
19,13,Expected-Utility PG,Stock_5,0.0007458450327519635
19,14,Expected-Utility PG,Cash,6.172709288656658e-05
19,14,Expected-Utility PG,Stock_1,0.9660245376367228
19,14,Expected-Utility PG,Stock_2,0.009570229995675238
19,14,Expected-Utility PG,Stock_3,1.9837739623473124e-05
19,14,Expected-Utility PG,Stock_4,0.024114359970137236
19,14,Expected-Utility PG,Stock_5,0.0002093075649547539
19,15,Expected-Utility PG,Cash,0.00041850706097654265
19,15,Expected-Utility PG,Stock_1,0.971275957359352
19,15,Expected-Utility PG,Stock_2,0.0029782631728504554
19,15,Expected-Utility PG,Stock_3,0.0003638976801510966
19,15,Expected-Utility PG,Stock_4,0.024122624421237717
19,15,Expected-Utility PG,Stock_5,0.0008407503054322344
19,16,Expected-Utility PG,Cash,0.0001708890736914225
