dimension,M,replication,cost,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
8,128,133,598,-0.01599069636571844,-0.002193321184007331,0.004226995736841237,-0.003565362051717155,-0.013282203928758512,-0.008401588666020183,0.007689741541417821,-0.0015549383977464773,,
8,8,134,50,0.037844757414433924,-0.013806415303858574,0.010407712696626424,-0.0052331979264592585,-0.014048980228140712,-0.006227643123889166,0.003508847765332509,0.010177176964210033,,
8,16,134,112,0.0216008268426954,-0.008375425168708022,0.008316808114443677,-0.003415658174161172,-0.010449503044711353,-0.001194520229791412,0.004423458805732878,0.00500301983523087,,
8,32,134,188,-0.01343133362304852,-0.00752872137611163,0.010865591474640382,-0.009193169254368411,-0.009230584421910906,-0.0022191388432553395,0.0038277106756096045,0.011244642699392588,,
8,64,134,354,0.003537274246347362,-0.002742320079572864,0.0015500875453103723,-0.0036817652027943274,-0.002470869307016686,-0.004486934987629494,0.005908074272484064,0.00401255425610003,,
8,128,134,598,-0.0020521019874623326,-0.0019465670601581094,0.0008106706952146017,-0.006891594463321697,0.0018383882978477918,0.0003520934219192322,0.0006485145887939077,0.004400202395672063,,
8,8,135,26,0.01396741750179746,-0.0011902113072544177,0.016184235120480422,-0.01020747467735246,-0.0031454585404427715,-0.0021956598389525272,0.007318024668162449,-0.00487159895259183,,
8,16,135,74,-0.0013760089864090787,-0.0021703957915518443,0.005255637277111797,-0.00027788996313162645,-0.0019778650969928665,0.0007388563288315065,0.005548729211155203,-0.0008628656553487322,,
8,32,135,166,0.005619041768297383,-0.0014429112736855224,-0.003790082401729403,-0.002233693452479188,0.005411479429122712,0.012160415971133837,-0.00284979937774615,0.0017296600254161337,,
8,64,135,302,0.0069397665297987856,-0.004059023468826572,0.0012548551236602598,0.005630994236730294,0.005793451783538555,0.0005343534030834525,-0.004879355259784827,0.010687530813457448,,
8,128,135,574,0.005805355181870405,0.000587076191171905,-0.0061845492695430816,0.012314013462298065,0.001143406156737028,-0.0114517801027341,-0.002091969184196585,0.004904327753700635,,
8,8,136,40,0.019449943938670482,0.002477181865833845,-0.0006298614358801536,0.0033244463605173686,0.007748451317426553,0.0061485167208392005,-0.025767126064765656,0.016191187081422812,,
8,16,136,78,-0.011074635240245819,0.0032471309900900425,0.011192998978490411,0.003098520665501132,0.004119015885784644,0.0043926420659991415,-0.011636184491412262,0.008379013776111275,,
8,32,136,144,-0.015688973599488617,3.0269941132208746e-05,-0.002314485045835792,0.0205331280767663,0.00495008992563466,0.0027130664759112896,-0.004362568357812189,0.008349217375097669,,
8,64,136,276,-0.02509106990903042,-0.0017294413285691304,0.004837539648279266,0.006046146940921172,0.004962857562263744,0.006692498793216421,-0.005011086156186538,0.010889950973271983,,
8,128,136,628,-0.010191031723359046,-0.003367555482364356,0.004434254349264292,0.005136381343566852,0.011636958863373983,0.008447564862968123,-0.01430522883982656,0.011657805700935692,,
8,8,137,46,0.005593570361566656,-0.00015938667933260544,-0.0054263654549620965,0.004862132176902076,0.01007991451113118,0.008741723211356467,-0.005154516533679758,0.0001503924421905633,,
8,16,137,84,-0.011767718209530395,0.0020860426475277603,-0.0015566891873361984,0.004886710182328211,0.004847804731693122,0.0015538499728746035,-0.005484183758620658,0.0026195703672449114,,
8,32,137,140,-0.009248741238886842,-0.003151131487763207,0.0013096110086406629,0.007897613792701513,-0.005448156658469665,0.006769600905877884,-0.004008592169256596,-0.0011693010716923046,,
8,64,137,276,-0.003923036230743971,0.0010790334030223842,-0.0020123101227796573,-0.0026375420391032845,-0.0034250148905248705,0.00395373384611319,-0.002607966398314355,0.0007893930919509554,,
8,128,137,594,-0.004755920969218636,0.001923204814582023,-0.006055480383282301,0.0016508467122535331,-0.007696413264787194,-0.00870764175663764,0.0028055842512074037,-0.001412486762701714,,
8,8,138,38,-0.027866575211251812,0.0007772271713272551,-0.016033863423589697,-0.01388929271317645,0.006206570959337702,0.012326031063684958,-0.013499548641377167,-0.014929355493029298,,
8,16,138,80,-0.01631352419783251,-0.006499309858526311,0.004967212328795847,-0.028724392156084397,0.009843737421146893,0.032495926041725534,-0.0033062879609363654,-0.03527568237407491,,
8,32,138,198,-0.0040446303179787575,-0.009285046276582349,0.013923765282035313,-0.022870012250626626,0.004337407127182053,0.023973874798833807,0.00282203656786294,-0.009094963054860333,,
8,64,138,354,-0.011083632108649287,-0.005049765800959898,0.012144893042755995,-0.017407928189332372,-0.001331643244767964,0.009092433915009333,0.006675391176301039,-0.003287224297262972,,
8,128,138,748,-0.007846401587748325,-0.0030337715623015237,0.009334274793260143,-0.010695073398611851,6.609897450169249e-05,0.005476326399132936,0.0028418503675949,0.0018493654337007495,,
8,8,139,32,0.0045895033365301666,0.0009945514640924747,0.0012978306209900934,0.005012490309918799,-0.0013049261259799449,0.0018276848632602708,0.0007517672469910544,-0.0011416604373927996,,
8,16,139,92,-0.07689517544892226,-0.01600539976166987,-0.047538998792882974,0.03752502979138269,0.07124857765375966,-0.03810316131217224,-0.03625780094976869,0.017090396897609102,,
8,32,139,170,-0.03219673204424894,-0.0033459855718981696,-0.038619905595915494,0.03311389021415417,0.04762392787351835,-0.012718725851584756,-0.02622260974090849,0.006809323474308775,,
8,64,139,330,-0.028615434810666137,0.0040059324859211595,-0.023009629421396113,0.021322640016521788,0.022093224332377075,-0.018561531623815,-0.012270210069132035,-0.006165770332873658,,
8,128,139,690,-0.008456315137594352,0.0033706077680162047,-0.007948440942868416,0.006327884978557337,0.008595971845656901,-0.01011851530499617,-0.0053957512045335635,-0.0046829574185883885,,
8,8,140,34,-0.010696982540572731,0.001642881372965396,-0.030869123283719192,-0.016714889262671166,0.02332374058121632,-0.012021827072547049,0.01540346408303468,-0.00021068453020502327,,
8,16,140,66,-0.009043629969019883,0.00041141069423279264,-0.014485917455425417,-0.007685510247585927,0.017974594807554138,0.005370382023827034,0.008382714604004837,-0.0009340514236427255,,
8,32,140,146,-0.014127566549210642,-0.0013689601424688174,-2.0994614834199594e-05,-0.008813346490789893,0.0006138042488995906,0.00020157272592357485,0.007193904310832298,0.0013460628323860374,,
8,64,140,336,0.012116900319842526,0.002721677776951602,0.003462811369022408,-0.011350869343890537,-0.0013724530843642769,0.0025615224026575493,0.007091140729191611,-0.0076045082056808684,,
8,128,140,646,0.01237311561634561,0.0023769743615404608,0.0011032637161283963,-0.007188897060922828,-0.0032053050862573306,-0.002637186894546686,0.014311463964603224,-0.01364412432452101,,
8,8,141,34,0.06149793846991179,0.005026077886184251,0.013000960317355308,0.023449161021610317,0.04150381742921849,0.034210062508628965,-0.022471014884615857,-0.017012053174118948,,
8,16,141,78,0.021735622731433386,-0.0014977298587728449,0.016774602960510764,0.010783436923933557,0.007505846395944218,0.012265451014233477,-0.00667432877038215,-0.007605871325283765,,
8,32,141,154,0.02804188629246509,-0.0013578611413900467,0.005647921857196548,0.00635373054525731,0.004764556984043602,0.008184950088159998,-0.0071617912349883515,0.00041476390184529393,,
8,64,141,320,0.017891526048817556,0.0002925904712642343,0.0051196896449088635,0.0044926701644594485,0.00519698281103556,0.003141947830758087,-0.006621696083010962,0.0023505770027754417,,
8,128,141,602,0.003538618339333308,-0.002425492124181399,0.009475070807859094,0.0007241338297041225,0.006580264243176084,0.0017024894049514148,-0.006956761296837117,-0.003964126659692579,,
8,8,142,42,0.023064133283632274,0.009883030964931044,-0.00573380018050545,-0.023677098354789285,-0.009793543560141824,-0.026731495702304237,0.003946799788856296,0.01808905715919053,,
8,16,142,90,0.04718310887496898,0.008565684341573827,-0.012842252251688838,-0.020224827395153085,-0.00854949213085385,-0.03466565592229136,0.008028513429686628,-0.0054203034714791435,,
8,32,142,164,0.012757689851921918,0.005025698913897894,-0.009814460796333507,-0.006650472409020995,-0.000989509488089712,-0.022930412286314525,0.001116079229214742,0.0011107093634486818,,
8,64,142,330,0.014154601951624008,-0.0007370809942350991,-0.0028787244165793422,-0.007286587939630393,0.0003515844850186876,-0.01863662928673736,0.00022575850189992933,0.004887745836508373,,
8,128,142,570,0.0030981695837353474,0.0002458988565613838,-0.004126214037791887,-0.002352466726975161,0.005157026759670173,-0.0067613310501362,-0.002015041964975376,0.0019226154947318188,,
8,8,143,46,0.11464484153419338,-0.004446442844898618,0.005368083826281527,0.003039463200164126,-0.01153404424403053,-0.005347503943492503,0.013628730400007266,-0.003573916489440951,,
8,16,143,76,0.06261692593389981,-0.0024924360194257924,0.0049691740027436645,0.004157031016209226,-0.007222492666668034,-0.0012607745003505545,0.008137421956648171,-0.008786074854156535,,
8,32,143,170,0.031688751227416136,-0.006040674664567227,0.014974511390453043,0.00459023408481759,-0.011591669515739825,0.003548455786668951,0.013905197072770114,-0.014693945745457567,,
8,64,143,326,0.0010672792853580455,-0.005244871725707911,0.022640364343140384,0.003535217063733114,-0.00123583838217853,0.009365433254582724,-0.004080451373723304,-0.00288591963238232,,
8,128,143,626,0.011654135582409852,-0.001290523146525493,-0.0008002726008167863,0.020408722827826804,0.013395617294156144,0.004213088958791362,-0.013478481701001648,-0.0005786282643731801,,
8,8,144,34,0.06354900058936831,0.014424129775789362,0.003399443257006848,0.01215241251496203,-0.010445930453579338,-0.0009314468567934242,-0.0007934281877888816,0.0031360509258709923,,
8,16,144,68,0.021222444030960394,0.01389328128833042,0.046647906107327636,-0.04461665513392286,-0.009590140941722499,-0.010968875012461974,-0.006128029126676067,0.03301354425966357,,
8,32,144,130,0.026506335597194387,0.0019456763924057846,0.005378846879272124,-0.012758701525673629,0.006852618122502577,-0.0103161931437862,-0.014593775971621264,0.02969728469920956,,
8,64,144,270,0.025047696891078646,0.0009228553584792502,-0.0009964595200138546,0.0002002004816298806,0.007785035246947981,-0.009008090257080787,-0.006089110195518468,0.01974078833173742,,
8,128,144,550,0.018322967582873446,0.00222211602870459,-0.0010263719228393413,-0.002179707995685174,0.004744140324151868,-0.005799897615332998,-0.006180424538795321,0.009284744756482421,,
8,8,145,34,-0.0028449496800228347,0.012662489195269418,0.01701872771695719,-0.009656564696570518,-0.00608497899578947,0.0029170612705502687,0.011053971412854052,-0.0033698091366317594,,
8,16,145,78,-0.007426079118388994,0.009385746532526327,0.009743236026762173,-0.005609452876160964,0.005919217985060143,0.003466592582153503,-0.004327974550767021,-0.0003566267814615247,,
8,32,145,140,-0.009404147687062997,-0.0026432428040135216,-0.0010021352160244292,-0.004084516325916793,0.017816087845501767,0.001201585896081868,-0.01154932137840379,-0.005892649961036195,,
8,64,145,282,-0.004744486142689526,-0.004415529489071793,-0.007837721277507682,-0.005445967249683733,0.014536692694701269,-0.0030577859611325402,-0.005172000404123369,0.0027752958741896904,,
8,128,145,578,-0.004576088402106597,-0.00048167025229108463,-0.007053227752352672,-0.008148975057573522,0.008126669270599777,-2.320795215863042e-05,-0.0031833670031168474,0.0026749176547857384,,
8,8,146,34,-0.02816068117069631,0.008849418493032614,0.001346535093330649,-0.00877748364631868,0.014126211256778924,-0.001767702973190467,-0.007840610180929075,0.004351224697462639,,
8,16,146,92,-0.05088158878868497,0.007970050054274789,0.014808453496932808,-0.010881970145590598,0.0002603780496456506,0.012292813467119532,0.006133116879063757,-0.01510630327666272,,
8,32,146,148,-0.03198982735280578,0.007983558378236028,0.010918309373120955,-0.006896072701506258,0.003643583037285502,0.00615338575037419,-0.0026209019796012913,-0.004317857286500371,,
8,64,146,314,-0.028388320510378335,0.0019875458614222836,-0.00017208526595676355,0.0022671580529635194,-0.0011001555671816155,-0.001967774154197741,-0.0007182979801312552,-0.008508142573959373,,
8,128,146,588,-0.010123063848854605,0.004873841828959598,-0.0010673640879464651,0.00604236592975038,0.0026606372014169465,-0.00421664831010847,-0.0008708195748107261,-0.007230197173416715,,
8,8,147,42,0.03068817319045156,0.0037747384589940716,0.016563348253013473,-0.011830807715767692,-0.016612087182195465,0.023546619271933182,0.01878365778544651,0.009023703619050846,,
8,16,147,66,-0.0009127136900711017,0.0007566155618300464,0.007136535404125836,-0.006678788887128912,-0.007878576037244858,0.01234020313051925,0.01395699046734181,0.006185713253563818,,
8,32,147,126,-0.013914620688825477,-0.005730041499115519,-0.003915139014781125,-0.006686965755117286,-0.009545782001484444,0.005366036705189638,0.009801982604173443,-0.011545765672326961,,
8,64,147,344,-0.007378449013434327,-0.0033916959650456386,-0.004159498611294196,-0.0028215985113524255,-0.006763944194072543,-0.0051524877929704505,0.008561808554536206,-0.007001276064452207,,
8,128,147,708,-0.005404104797021535,-0.002400846889273279,0.0017069879212669422,-0.006002981413518999,-0.0024636918003319306,-0.001096954268739496,0.004008905815799565,-0.003575551547665904,,
8,8,148,36,0.04216457361702298,0.005687161104539159,0.022611940524759375,-0.027583396262721865,-0.01970566479481577,-0.00018848508917592953,0.034122995722267804,-0.029264876214011065,,
8,16,148,88,0.003877465333007282,0.0020489945257515883,0.02342763863955395,-0.017729952802941835,-0.016092737970156996,0.0025167103918538034,0.02489582256821476,-0.02062066479678821,,
8,32,148,150,-0.004543673825459188,-0.0014002734095741732,0.00933552458139354,-0.0028682599743756294,-0.009239799630105638,-0.0024540299462305383,0.010383216432927467,-0.006106282692890342,,
8,64,148,294,0.002882368572176848,-0.004419419361272134,0.0009459561257281804,-0.0033463212812720176,-0.013371425790875833,-0.015084573255965185,0.012756117840386114,-0.008080771988517957,,
8,128,148,622,-0.0017237595087914175,0.0010160886425860406,0.004131391051218323,0.0067791988756264925,-0.005872219667362394,-0.0030508490784191605,0.0055461867059630795,-0.010962573774683893,,
8,8,149,28,0.0031448709496639175,0.0024958010035045397,0.008977431358152283,0.004202086498528286,-0.0019570968843803695,0.005326791810702884,-0.0002460895070696311,-0.002648462987899963,,
8,16,149,54,0.014643805614084748,-0.004974883860888793,0.006433529847053723,0.0072618100969355,-0.010245000864285524,-0.0025206564115103454,0.0072103240416389784,-0.0010484713772885858,,
8,32,149,126,0.009747206383449728,0.0008176057940426206,0.007026726575982553,0.004864059519472061,-0.006944508819434311,0.004092407765090667,0.0019221464012653163,0.0028871051600555466,,
8,64,149,236,0.004838177800948173,0.003590184759914974,0.008086990106099113,0.0010404554681420829,-0.0051836723920592066,-0.006374858912594988,0.0005535470188158514,0.0038851595166312304,,
8,128,149,560,0.007741631839328626,0.00035875758727475223,0.0038109034618443154,-0.005465899456514128,0.003358424860114201,-0.0018470129856206045,-0.003095457629895424,0.002005443770322552,,
8,8,150,40,0.0303914877594366,0.003730016309939948,-0.0015373581944926466,-0.0004197402008167059,0.006604127626204401,-0.0343633504257987,-0.009550609196754063,0.015834823644366953,,
8,16,150,80,-0.0029045847841074105,0.007901674574566331,-0.004807851436134191,0.003977610019251221,0.005569046238499005,-0.019805189381223665,-0.002770115294499752,0.00808325990909164,,
