n,cap,estimator,replication,cost,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
16,3,plugin,170,80,0.001157970801108497,-0.0002844365893661043,0.0008564925440481152,-0.0002781942590129938,6.382452106913773e-05,0.00025332603299650484,-0.00037709284415991166,0.00105883597910138,2.4679625568995838e-05,3.284740437614357e-05
16,3,multilevel,170,92,0.003954853073755472,0.00862003212733423,0.019693409970497882,-0.029052717033453253,-0.02163714336485946,-0.018863411919508296,0.04275248142491,-0.0009923667747373229,-0.0007365468200735301,0.0023468190820205162
16,3,plugin,171,80,0.00027457246815483776,0.00030654324926658003,0.00038751754522894455,-0.0002944928999522405,0.0006334934137656542,-0.00024529658422684094,-0.00024437649111202445,0.0003482785443117795,2.1745382501059315e-05,0.00022300126223580064
16,3,multilevel,171,80,-0.008844241981676647,-0.012675594275228678,0.012705131751360083,-0.015755768786540572,-0.004203946742046679,0.02408542009894141,0.011738123383587772,-0.01686960087243479,-8.663960258279042e-05,-0.010594999905310768
16,3,plugin,172,80,-0.008033808961890732,-0.00022405478381332577,0.0029579237261107803,-0.0008369217050968249,0.0005946897630113145,0.0006347013977375112,-0.0022991195076796393,0.002126209013841033,4.3105501938606355e-05,4.967429621300849e-05
16,3,multilevel,172,70,0.005272119895281158,0.004033742679349227,-0.006294045362295058,0.004029539224834468,0.0027413630534041562,0.0004637115255649796,-0.002940154269550339,0.001869710708264569,0.00015732365737908727,0.0027802242740395133
16,3,plugin,173,80,0.0009409284952327226,-0.0004733331540278891,0.0012251590989419226,-0.00226803020972151,0.00043728058984846815,0.0010349698442867561,0.0006208424126263322,-0.00026969603343297117,-3.124129142990697e-05,-0.00034620429612766473
16,3,multilevel,173,58,0.0008111358104658978,-0.018735745125300088,0.060794713528187855,-0.04139333115838167,0.022484121964172998,0.03306576706875449,-0.03103628610118543,0.02816061711509046,0.0002350706504607135,0.002331739421281376
16,3,plugin,174,80,0.00019542644480215651,-0.00048632242952294035,0.0009622496086362659,-0.0010475866354200632,-0.000417726407735056,0.0018928838039661494,-1.8259036028495822e-05,0.0006341626777588575,2.31342906082807e-05,0.00022463315938828161
16,3,multilevel,174,102,0.0057918509454458885,-0.008824405940016683,0.004788807030357541,7.253600138309693e-06,-0.006205723251703738,-0.009607642765290596,0.01878180741876033,-0.011511245990923517,0.00033201334121006176,0.0002607141477169626
16,3,plugin,175,80,0.00020391573643910408,0.0001365249126959728,0.0014977815952709201,-0.0007501684487616249,-0.00020092636809882495,0.0015043432093803546,-0.00013636221348367194,-0.0006636159865314003,-3.7351718321726903e-06,5.694147199853792e-05
16,3,multilevel,175,82,0.030427770474005005,-0.010161269144733065,0.009096407705838395,-0.020577352685976626,0.01732816584951793,0.008531636303437505,-0.014235805925333717,0.004010850944344835,0.00015379824428505382,-0.0027847711093291123
16,3,plugin,176,80,0.0036454143873873458,0.00027231149883005703,-0.00102589101589498,-0.0006533760376741601,0.0007472795343857939,0.0007948190479192391,-0.00028680473846160826,0.00037041741486149114,4.024687399619603e-05,0.00039540356771859426
16,3,multilevel,176,90,-0.0007300372948789983,-0.0012646656455796614,-0.0064129349649164075,0.010928583836735483,0.00346346852848921,0.006531496962419099,-0.0013465576078203027,-0.0047577264238060964,-0.0002646346094740887,-0.00016831503576089242
16,3,plugin,177,80,0.0007465646975488938,0.00031026500419920907,-8.004736140480023e-06,-1.0836578737825152e-06,-0.0005421123791524618,-0.00016825629895973976,0.0007578853673497856,-0.0006941473200940895,-1.2994814454183731e-05,0.00012693425054042295
16,3,multilevel,177,98,0.005600042245909108,0.010315997723894917,0.003599547086804029,-0.0014163368474556237,-0.013564129457044778,-0.02638284566799381,0.02045915961811107,-0.018277201184908515,0.00023215501868408821,0.003979096812061121
16,3,plugin,178,80,0.0018583865803517452,-0.0002996035121314681,0.0005790629805896584,-0.0003740741348776821,-0.0010127359924889323,-0.001377551481299473,0.0007730609262124491,-0.00013747898298967334,-1.7065112911550362e-05,0.00030472815534674256
16,3,multilevel,178,70,0.006590765846894712,-0.0019123253785910165,0.003309079652136074,-0.0034435905206884852,0.005515742986978422,0.0017149542626723872,0.0011163185526249905,0.000128843573570662,6.129493412621778e-05,0.003457653451021554
16,3,plugin,179,80,0.00017886791584931092,-3.1905717441772204e-05,-0.0007109012211468068,0.00026210185332268274,-4.985525548300139e-05,-0.0013284825717753653,-6.640310443731137e-05,-0.0006468055933441737,1.3140830400073045e-05,0.0001503791326185969
16,3,multilevel,179,106,-0.025326751077332756,0.007476438338055698,0.022213768213439032,-0.019940490709787283,0.003805916359287425,0.00906737637425766,-0.003952954795242918,-0.013548608722721893,-0.0006271827650717675,-0.0012960861622658324
16,3,plugin,180,80,0.0005395922036172273,-9.787954254562964e-05,-0.00043273033151830487,0.0007404333594388542,-6.845720920381764e-05,-0.0005398975869780543,-0.000337317318095783,0.0005566669554106761,1.4241439677717772e-05,-0.00010054109102180871
16,3,multilevel,180,78,0.06515570482684142,0.0046795746011509785,-0.003586374856020369,0.00783392852924705,-0.0044973870830516,-0.008326018131024642,-0.0038545671019001165,-0.005460553959705456,-0.0008365791159343672,0.009428967246976496
16,3,plugin,181,80,0.0067135382426280876,-0.000667003210198148,0.0010890254667734517,-0.0009376744216815676,-0.0009102021668887607,-0.00027131098623581115,-0.0015084730400812957,0.0018283973534887626,3.597933395514855e-05,-0.0001807064487850702
16,3,multilevel,181,76,-0.006898494489622399,0.005542539155625094,-0.005697429879389428,-0.0056900404650836334,-0.0013604131782544774,0.0074279759964636415,0.004280381205754665,-0.0067345287886573894,0.00016505656793089663,-0.004512375955800122
16,3,plugin,182,80,-0.0001592038318199926,-7.824643620510904e-05,0.0007966100272790738,-0.0012365948740661703,-0.0009110708079997174,-0.0017509269215007367,0.0023721253867367256,-0.0007844506368430993,-7.519894999812042e-06,0.00019937494360482301
16,3,multilevel,182,84,-0.006483505427167811,0.0077228883959837,-0.017310943813136456,0.006512061812698045,0.024596419718612345,-0.016178401171275582,-0.0020621575563416535,0.010503352422578112,0.0009035763825414488,0.0029410889587138094
16,3,plugin,183,80,0.009339280322275776,0.00034242755196160844,0.005194480863082253,-0.0030314670157259864,-0.0022228238825542585,0.0019021510119742653,0.0019866178520053616,0.0036381628368636616,-0.00016182550400691776,0.0012124479387180633
16,3,multilevel,183,94,0.021097472567260654,-0.004303949462432323,-0.026337929089897412,0.004213520057471443,0.032478360083837705,0.018514151345229515,-0.01242285572329286,0.0002127930103545539,0.0011871510110735247,0.0020836285949477483
16,3,plugin,184,80,-0.0003687202494146387,7.990507613562253e-05,0.0014048808474840836,-0.002789369725920248,-0.0004982911805554073,-0.0006042558905217601,0.001731831177354517,-0.0012532818035039485,2.2902272441231872e-05,-0.0002692206105529934
16,3,multilevel,184,74,-0.027513146334687818,-0.015868083857189304,-0.005904836298848011,0.00010424260860505886,0.027332795659661225,0.00036926003108028776,-0.024890090554397403,0.012439739303202921,-0.00018420697902275394,-0.002497817661614378
16,3,plugin,185,80,0.00016435323976154783,0.0011023126250166236,-0.00045680904278632567,0.0008686194295567884,-0.0023816795307154692,-0.0019847735341233202,0.00126185373094038,-0.0005489741415531378,-5.3996870266619574e-05,0.000285354222237691
16,3,multilevel,185,80,0.01082239705130002,0.0018207349366280068,0.0016046283792608901,0.002044379292327694,-0.036209278052735445,-0.0200320260193734,0.06498388588913907,-0.04536767498422211,0.0009198645090747594,-0.0022326198125513933
16,3,plugin,186,80,-0.0011479319734265954,0.00010594066786991716,0.0019148192378904512,-0.0011501789069902919,-0.0006648693921471097,-0.00015892295244392463,0.0006374840885257811,-0.0003199603799021141,-9.278435167157934e-06,-0.00017836671162884204
16,3,multilevel,186,68,-0.008700040414605363,0.0025828796526774483,-0.003020628326291334,-0.00590962358566063,0.0020257370520603744,-0.0022642639736714797,0.0025504030806646283,0.0007350982455030775,-4.048916120914628e-05,0.001257920521731385
16,3,plugin,187,80,-0.0035789049238732534,0.0008034876575734684,0.003426420726053132,-0.0038617705307286265,0.0007424348549813299,0.003435305998488168,-0.0014244501304990758,0.0007608812717113681,-4.819537748076547e-05,-0.0004692145162345051
16,3,multilevel,187,80,-0.014111151943930315,-0.006803633185631063,-0.00042852973099584337,0.012436615210899955,0.010188089723007297,-0.0005402848554223075,-0.009738750514247245,0.008433668773163632,0.0008548895134885301,0.0032671841998411525
16,3,plugin,188,80,0.00033130171532840165,0.00021887177541482844,-3.9589428036667556e-05,-0.0030906346770729906,-0.0022760613299833716,0.0006723929859228906,0.0006370869401011547,-0.0003167938450488193,-3.0825204217701794e-05,2.3297740704692406e-05
16,3,multilevel,188,76,-0.03518051977449729,-0.005062988016617491,0.01939952487594878,-0.006670019856502736,-0.007852804237927917,0.004394313673556814,0.011196783754782906,-0.009926347144302017,-0.00042142630453874386,-0.005809457207256537
16,3,plugin,189,80,-0.0013426260402294708,0.0001657609381320755,0.001350128550226529,-0.0004973199473087357,-0.00024691376820018524,-0.0006451759568455991,-0.0003854616955462579,1.0234859994231045e-05,4.810094195673809e-05,3.319614680386175e-05
16,3,multilevel,189,78,-0.030184464077443525,0.00019752292080543258,-0.0016073357723620234,0.004508684114160161,0.0003336727230813755,-0.01630080995922633,0.016007856012974567,-0.0022947391881528553,-0.00010688294973616073,0.00206234966682735
16,3,plugin,190,80,0.0021028453143368637,0.0009325541987374937,0.0014243334063553002,-0.0027923452368954233,0.0008554293739501473,0.0019787896811791087,0.00010179423872051647,0.0006438040115931392,-2.868467357312585e-05,-0.0003083647372804636
16,3,multilevel,190,64,-0.018784038154667754,-0.003068755159685534,0.002928241114653036,-0.003013073525691281,-0.005148220244565333,-0.0033582236500343233,-0.004038046964373321,0.008154480064992344,-0.0002574706550483197,0.0007666745531704944
16,3,plugin,191,80,0.0016592625034526102,0.0002554133249050394,0.00040334488093220157,-0.00027865742096509554,0.0004101315531985126,0.000708459835111698,-0.001078006822636666,-0.00031414714674556847,5.590953359244523e-05,0.000665764230983269
16,3,multilevel,191,86,0.005310786289803235,0.009361426378042279,0.01350472594379164,0.0032999349218972296,0.010494308992860994,0.014833167428258319,-0.001943034340196352,0.0043299289372518215,-5.452513907124986e-05,0.00048584966944887904
16,3,plugin,192,80,0.0025297450325898353,-0.00033594878963232765,0.0011132982539030535,-0.0007390955191697475,-0.00041924303847280423,-0.0009073083285193352,0.0009894269923818504,-0.00021724351099719738,-2.8631170286795823e-06,-1.169509516466225e-06
16,3,multilevel,192,80,0.02244466558029036,0.01619008814907412,-0.027861953521800042,0.019855051769484752,0.0013494848768164042,-0.03145940071089512,-0.029688235689768718,0.008644759859990187,0.0012154753412157598,0.0037875186165531494
16,3,plugin,193,80,0.001894892215286821,-0.0006959079982116294,-0.0015488271153586885,0.0001490408634012119,0.001598591302897447,0.0006095123331697051,-0.00016300796307530728,0.001205201665172255,-2.630768217575945e-07,0.00010196646844503392
16,3,multilevel,193,64,-0.0034807285810708436,0.002955188920774265,-0.007879231176873122,-0.0006391208707766318,0.005589266857703088,-0.008107734357254589,-0.0006563585978848737,-0.008142855627918456,8.18001131063259e-05,0.00366194304505899
16,3,plugin,194,80,-0.0008756888322710022,3.5946320459989116e-05,0.0010082902910398292,-0.0006822073402746023,-0.00013469701775725728,0.0004597145897723203,5.980655031382874e-05,-0.0003299269635556692,1.72245449054745e-05,6.018545810108066e-05
16,3,multilevel,194,64,-0.008563823314744487,-0.013890463062460105,0.03652402830221885,-0.0017908741283719776,0.000461821447304302,0.03491449925701505,0.005211442710865429,-0.008133370625630793,-4.735199930620961e-05,-0.002375430589010483
16,3,plugin,195,80,8.809796226047e-05,2.41644970045741e-05,0.0033190375436943365,-0.0033683058528075007,0.0005673358260851579,0.004441629400380947,-0.0005264219927041693,-0.0003283127294986558,5.498892467727614e-05,0.00010428606044212285
16,3,multilevel,195,96,0.04845336669130281,0.029547730525926533,0.021212274967351823,-0.01563981314458171,0.002604501926085917,0.020320776692966922,-0.03185063057413085,0.05715579111334049,0.0009089205473957528,-0.001491295617396511
16,3,plugin,196,80,0.0026077918637909064,0.00025820552291958444,0.0010778917748271053,2.1630609794140633e-06,-0.0009329077531604389,0.000277968382922451,0.00117920750860147,-0.0003125417395069552,3.6296782416792935e-05,8.38888158312026e-05
16,3,multilevel,196,84,0.0008229828869953682,-0.0014726461659428454,0.01672091333926736,-0.003359311829148518,-0.008648682535996618,-0.002216948715530209,0.0016492577110643674,-0.00539229349438434,0.0009044244581978937,0.00045794761925594746
16,3,plugin,197,80,-0.00035700350585037715,0.00044731820206941203,-0.0007173386893763332,-0.0006681034736473354,3.57704379047341e-05,0.0009100835242866915,-0.00028947683860460047,0.00012060600566294466,-3.6225916039070396e-05,-0.0003362805121080443
16,3,multilevel,197,84,-0.007630839680085952,0.0036230893535969663,0.0004087469868606892,-0.005355649458390551,-0.0008508169760578746,0.00012161889914952262,0.010120630801922718,-0.008518495894574844,0.0003659414637257368,-0.0011307208466495699
16,3,plugin,198,80,-0.0009241204457114706,-0.0006312519028585944,0.0015264566617930095,-0.0012672569269904232,-0.0004623368528803873,4.56103212627378e-05,0.00037163288766038795,-0.00018649214752665776,-2.2939670176386254e-05,-0.0004916516931814189
16,3,multilevel,198,76,0.07721692775226068,-0.011115554491708578,0.03458289756064798,0.03705014186482191,0.0013499057245122373,-0.015281054263952841,-0.026041052924892887,0.017600857063367767,-0.001442819642539305,0.005336496128050882
16,3,plugin,199,80,0.00542765367854157,-0.000565071234290898,0.001790183484118413,-0.0013778448059445741,-0.00034282414848531734,0.0009708690419884715,0.0006870425222850555,-0.00021008265284521436,-4.105601571416577e-06,0.0003325501221562997
16,3,multilevel,199,76,-0.01908206621511073,-0.0009154275191615431,0.012278996955938641,-0.0029602336868083455,0.014410094443791242,-0.007560088499267826,-0.02137527968214523,0.011537372012283458,0.0009390383605423087,-0.002987103358318624
32,4,plugin,0,96,0.0030528449627088778,-0.0006150149542249943,-0.0007711589652497437,-0.0006638989382472043,-0.0011744367922405282,-0.0014170362609306172,0.0014909686788645792,-0.0008914709492263808,3.889840556741684e-05,-0.0003400235349036491
32,4,multilevel,0,115,-0.002615201168243233,-0.016560794225299772,-0.007157643210605552,0.029635976779297486,0.002242556362670335,-0.01987691914576814,-0.007015377739649551,-0.0063484760573412746,-5.8896161851143646e-05,0.000582397763877718
32,4,plugin,1,96,-0.0012607278274297195,-0.0002953306719112942,0.0017914988839735613,-0.0010171298620353555,-0.0009799313631693523,0.0009092192172719998,0.0008199741823570058,-0.000262992814481076,2.0806141758979047e-05,-0.00036162031637571203
32,4,multilevel,1,105,0.011961145741625923,-0.010016873255653173,0.009204445083807206,-0.014998442312739325,-0.0030715920862802192,-0.020726503813506107,0.00927961743961332,-0.01210760568913182,0.00047111438733217557,-0.0030253031711369844
32,4,plugin,2,96,0.0006469070923350029,-0.0007216513639687014,0.00109916535965842,0.0010577855386996906,3.775069918619463e-05,0.0005454069488482661,-0.00047232331838512525,0.0007382120999175901,1.83605410977025e-05,-7.538527771349675e-05
32,4,multilevel,2,113,-0.007264132572842245,0.00012546942097674775,0.003141944222573794,0.01251999724962968,0.008808452005861072,-0.00011958946515504458,-0.010160677044432107,0.016286401616377334,-0.000579565166970217,0.00045857106494744495
32,4,plugin,3,96,-0.0012793391135364938,3.087793233292709e-06,0.002067550295960362,-0.0020632490044720972,-0.0011570737971085198,0.00024012708158988494,-0.00016861435412169224,-0.0010588644119710082,-1.4974076310100018e-05,0.00010905189392312778
32,4,multilevel,3,105,0.025693588916225814,0.006299669089881975,-0.0007691675709072771,0.0061950114080984945,-0.010692316222053385,-0.009368830958756114,0.004712922851110239,0.00577252190762458,0.0006644783705332902,0.0014895783765286846
32,4,plugin,4,96,-0.0008859120151197774,0.00018557494681140584,0.002229528544356219,-0.001193398547116981,-0.0005461545985082198,0.0012879916117537922,-0.00027387254761582105,5.439406379403872e-05,-8.308140400819878e-05,0.00041943390354419246
32,4,multilevel,4,101,0.028414853032541338,-0.0016919757293946554,0.01360082848505327,0.0036001788729015448,-0.007226000783915852,0.010874526318397363,0.009469283423319916,-0.0006059831030415452,-0.00034801971719627896,0.00625108626518507
32,4,plugin,5,96,-0.0016527737692763882,-0.0005947247371850622,0.00030255682093238576,-0.00077343172871487,-0.0007696445139457954,-0.0004886091224539638,0.0020013529804419603,-0.0016936968262429605,-1.7966495080638432e-05,-7.060300357627816e-05
32,4,multilevel,5,113,-0.025960347305456228,-0.004248040903869436,0.0017627858895893867,-0.006659335536500777,-0.009303493037393758,-0.0054208685118750264,0.015889185592004078,0.0003274335069971397,-0.00017780661557526318,-0.004963161959928162
32,4,plugin,6,96,3.330648601100841e-05,0.00015609400971218726,0.0002901363139449479,0.0017524838155606555,-0.0007123892052088745,-0.0025994867981846323,0.0026846086742877574,-0.0023511793191861013,-8.161504460489791e-05,-0.0003272311580782296
32,4,multilevel,6,91,0.03905040745290146,-0.021320543925494796,0.008132174463699028,0.019077151889531813,0.00863143609289318,0.029905485335030006,0.004297033225094367,-0.014575068544411918,-0.00030520162750791846,0.006261732801251045
32,4,plugin,7,96,-0.0002818408642892679,0.0005151563779449327,0.0009862380685655256,-0.0005661767072860754,-0.00140581223247868,0.000777670264217379,-0.0004179710400702754,0.0016293068216698633,-1.9423877140701062e-05,0.00043008810493851964
32,4,multilevel,7,99,-0.05003213174151196,-0.01169051761579882,-0.021615885184417327,0.0051773835311656495,0.0131124168860222,0.0032098010119544444,-0.0038134465274978443,-0.03127729156691174,-7.017959425575563e-05,-0.000873574878281833
32,4,plugin,8,96,-0.0021919125867698457,0.00010122206759761788,0.001151898531699852,-0.00027647175790376793,-0.0009248458465205977,-0.0002596232610956688,0.000935797470534603,-0.001504749737076186,4.157851933187071e-05,0.0004217983277144006
32,4,multilevel,8,79,-0.02536017761529018,0.0011680137152092806,0.008786783433879924,-0.013482562887734507,0.0077108532019279615,0.012366042868890434,0.00043848312999995913,-0.001631393655981095,0.0007521038893594194,0.0010454987099056494
32,4,plugin,9,96,2.6272079950645668e-05,-0.0001839611719858676,0.000742700358915201,-0.00043061655135320526,-2.2066123988338316e-06,0.0004134079552568491,-0.00019021743799948457,-4.195865576062744e-05,-5.882124575668479e-06,4.317973144050734e-06
32,4,multilevel,9,119,0.0031919326069800896,0.0007120378123351741,0.004058934568831256,0.0047439021873568925,-0.0011473665628199314,0.006232846016033835,0.009523424556038487,0.0008398529821552172,-0.00012291602443351745,0.0003283698771174774
32,4,plugin,10,96,-0.00011565556101807286,0.0002502958483079114,0.0010958274326592996,-0.0005589206854453926,0.00010859206678186424,1.3566372457835355e-05,-0.0003939252624976148,0.00025072045860698356,8.240092407301438e-06,-1.511592556881877e-06
32,4,multilevel,10,83,-0.008885482519504741,-0.0021629351037304417,-0.0074238467041844594,0.003274933398326609,0.01161685915997432,0.0004392569401813656,-0.017000601862325156,0.009494459076140008,0.0001515398318101865,0.004093588300587715
32,4,plugin,11,96,2.6240160137299433e-05,-0.0007663607593442477,0.00016114634399545393,0.0005154195395969414,0.00010511231506443084,-7.345740833426284e-05,-0.0005769551515569394,0.0005306684293518678,3.6331803014422937e-06,-0.00011787993582471903
32,4,multilevel,11,77,0.02307222665828371,0.0012933773648517322,0.015299405948346284,-0.010749142159352465,0.012836704538827029,0.0075429309625840695,0.0366447386422986,-0.016090953064863217,0.0019733114578491754,0.007105032293187278
32,4,plugin,12,96,0.001193494117972175,-0.00011580772260437155,0.0012645938360015378,0.0007141371113875236,-0.001597292656992342,-0.0004578925859851355,0.0012092426036592998,-0.0003160754844635011,1.2908483004859933e-05,1.4245885717873722e-05
32,4,multilevel,12,91,-0.01123713553446454,0.014824275320182958,0.01603887101165366,-0.011475357723575939,-0.038809951941280424,-0.026788114890822567,0.03436081974549025,0.017811119739648336,0.000667736847094126,0.014612439585738313
32,4,plugin,13,96,-0.006103387199984244,0.001047701540721995,0.003989717945453299,-0.002207976712445861,-0.0014712702966453552,0.0021424215678388604,0.0019349234027138365,-0.002539109619997459,6.785540000733187e-06,0.0012607801288713376
32,4,multilevel,13,75,0.005815743652764385,-0.002069049115288953,0.007792607889353005,-0.00850809365823508,-0.00885557604951598,0.008178640573737754,0.005434943010393041,0.00509022137686357,-0.00013380634908195433,-0.0015224167779315132
32,4,plugin,14,96,-0.0015285679857110989,-0.0008312597492542601,0.002457634028711273,-0.002156369347599329,-0.00019967800469272235,0.0020117360689102855,0.001676811232371018,-0.0041681949833208215,8.151117139336883e-05,-0.00080878251946991
32,4,multilevel,14,81,0.06497017903739033,0.006975438374926247,0.017265253376685646,-0.01655083359770828,0.01864023634770124,0.011963098365653322,0.004645397755055377,-0.025319777440652995,-8.616783613420779e-05,0.0025669483284248076
32,4,plugin,15,96,-0.0005187267195162646,5.229438694647685e-05,0.0009379861407030073,-0.0009000956364465857,2.0238111386903615e-05,0.0005138279401200766,5.80229508089798e-05,-5.9666745420762314e-06,1.9492462024027773e-06,-2.289849897752934e-06
32,4,multilevel,15,77,-0.023403263763820376,-0.0023451926733513385,0.021741837563366912,-0.02372193583670505,-0.006107639119598522,0.001974025743728094,0.006171280385954591,0.003504988948490992,0.00019172043640917517,-0.003993167172884967
32,4,plugin,16,96,0.0008188324243953283,0.00023539985879534356,0.00021090768276108755,8.242563593011956e-05,0.0004764312418638195,-0.00022986934808944334,7.654890177945382e-05,0.0003411678308928012,1.8125217456361688e-05,0.0004204306663662437
32,4,multilevel,16,83,0.018895840599579376,-0.013444480872265983,0.022618862415858847,0.0019642334995624753,0.01771782095770434,0.02577458029239796,-0.016795643184447834,-0.011525931027133814,0.00022617701895270333,-0.003704336612792453
32,4,plugin,17,96,0.0017175134724345617,-0.0004853258686616187,0.001061400755901171,8.292323680183891e-05,-0.00034247994010201444,0.0006611247294153593,6.033113467686043e-05,-0.0006084895168171602,-1.0250519279688004e-06,-0.00029038229547647776
32,4,multilevel,17,119,0.0006412297131161266,0.00021445934879872107,0.01000722636410058,-0.010917977702640228,-0.0046067125261979825,0.0007851047142027974,0.0018294239643886167,0.005249323442080898,-0.00015988862392587883,-0.0008673260508112019
32,4,plugin,18,96,0.00033192055313897406,-0.00027174876253448406,0.0004908815732613351,-0.00014356084890413616,-0.00129597094032094,-0.0008646401637283439,0.0007242051134963164,0.00086214465328334,-6.339657207889493e-08,0.00012728265233051466
32,4,multilevel,18,97,-0.002488373815091738,0.012818847166383847,-0.0030188408985131025,0.008881658737309653,-0.012184518640783496,-0.026591874721636145,0.0003030607443340715,0.005818412766500614,-0.0002755703207840345,0.007528520414085988
32,4,plugin,19,96,0.001609706788440271,0.00012041303892614992,0.000772637531825243,0.0007244568375052949,-0.000993860086452592,-0.0004980099465639592,0.0006148279608804763,0.0002220897563004298,1.3216047644727197e-05,-0.0002029520260046348
32,4,multilevel,19,117,-0.010675944804473274,-0.002062608416670441,0.0155584049109828,-0.006674286268312669,-0.01784405721746321,-0.0020292426655112413,0.0021536666091626477,0.000720313488164288,-0.00016169559193049995,0.0016699549061768273
32,4,plugin,20,96,0.00039190383964642994,-0.00017216515001812585,3.958045058638047e-05,0.000420862148918362,-0.00018671102124210063,0.0006997867181384763,-0.00020751622647245332,0.00020696650448905578,-2.3145907880710087e-05,-8.028780485335643e-05
32,4,multilevel,20,105,0.059681586748549904,0.003835138701149442,0.019930052504296605,-0.010200859562230463,-0.008486926607019727,0.00317945441236177,-0.010782834598299077,0.007640101547373667,0.0003048096139612752,0.0011849593132682893
32,4,plugin,21,96,0.00046106023405552687,4.600580217126264e-05,0.0009941653100520556,-0.00012973787285939847,0.00017229160576944367,0.000177851473510647,-0.00010572762625459305,0.00034287697533917205,6.198883283918962e-06,-1.1992038445684593e-05
32,4,multilevel,21,95,-0.004496547113905701,0.002140737245322153,0.004418663889355107,0.0006283205150674768,0.005490210883236875,0.000713403448432558,-0.005648693822468564,0.003218130566628601,0.00041399815834379907,-0.0020044406892529083
32,4,plugin,22,96,-0.0001003775713714386,-0.00021515291271260518,0.002492431773444802,-0.00029622132452781217,-3.6300628726808376e-05,0.002047557976766886,-0.001365256301693967,0.0010878062116812161,-3.9048119063710364e-05,0.00018184516514398505
32,4,multilevel,22,121,-0.019140417219337996,0.003645266815439168,-0.009693253307205147,-0.010728138921342337,-0.0015709912744138813,-0.015427284186726956,0.0034833510120705117,0.005559851624831811,-0.000979655323021251,0.00023336909749747064
32,4,plugin,23,96,0.001922474274941588,-0.00044142095181159177,0.0034940733808655968,-0.003639977042639985,-0.0012861784721237466,0.0030305185638727916,0.002431882130149642,0.0007979743010136087,-2.3189247845002492e-06,-0.0002552233135111727
32,4,multilevel,23,127,-0.07104071925108542,0.005901195083336274,-0.017940012982227953,0.03936753361126207,0.026813119918519507,-0.0171165299843839,-0.003619027371627524,-0.010579208571524305,0.0005695417364659359,-0.017052622095098915
32,4,plugin,24,96,0.0014755992569912544,-0.00021580273529179,0.0005311380620064025,8.034835359654009e-05,-0.0003064552956171998,0.00040709053979123497,-0.00023049003161850924,-0.0007455697894801066,2.332146503998562e-05,-3.565760852563366e-05
32,4,multilevel,24,77,0.00933123123988421,0.0026774169351932754,-0.0030081723698149525,-0.00840276118441023,-0.014678861146251292,-0.007945580737900405,0.006692896122381385,-0.009916877879096958,-0.00016228702967996354,-0.0004970227453577168
32,4,plugin,25,96,-0.004848485339820506,0.0003188401249528273,0.0017365795675808014,-0.001945911189523967,-1.819873076732517e-05,0.0009583510247926981,-0.00024433111081920134,0.0017717295622297886,2.8084440409106777e-05,0.00038247110050986004
32,4,multilevel,25,131,-0.0007006627269588611,0.0014717973644945727,-0.004848196501676315,0.0024177170788969643,0.004971048321221385,-0.007880088566634654,0.0006471114895892724,0.0029108239439955613,0.0002061766138225411,-0.0002609149942305292
32,4,plugin,26,96,-0.0010073197683932967,-0.0005548439112728533,0.0007526726142087337,0.00014743957458229312,-0.0006549496653149969,0.0011309196890440896,0.0014086617711184684,0.00022802406729745823,1.298997806556209e-05,-7.538659710869036e-05
32,4,multilevel,26,99,0.01620378834917376,0.008317643280519782,0.018872880830017744,-0.0008388259375106998,-0.013277548926870018,-0.0017901394420915533,0.004862961132082367,-0.0035537321686513012,0.00022257944528317693,0.00442138809196446
32,4,plugin,27,96,-0.00016390730452410293,8.363503050492504e-05,0.00031923041577587216,-0.0003247822313291291,0.0002470908213783444,0.00015261064622809975,-1.6211176759656104e-05,-0.00011052333784887936,2.7326532021162157e-05,-0.00014459747722015006
32,4,multilevel,27,109,0.010513576451870375,0.0026238653955136305,0.0005037716228122528,-0.003941568885120476,-0.0007015194008122465,-0.005544610727064032,0.006880226268823621,-0.0009341832686296731,4.868268305380291e-05,0.00018957209794629405
32,4,plugin,28,96,0.0006199079923893968,-0.00031492641983528556,0.0007161214040731145,3.76763220203365e-06,0.0009721545480615965,0.001139052848004274,-0.000562765020554785,-2.0620667994091894e-05,3.1530987774215386e-05,-0.0001700376080192557
32,4,multilevel,28,81,0.01975176689695474,0.009361884932338728,0.03366844158062965,-0.007398510629269299,0.0025694073573272708,0.035006795550142175,-0.016271277608591903,0.04318658652998405,-0.00012399288076912296,-0.00227227829004553
32,4,plugin,29,96,0.002025428164308319,-0.0005568402634487365,0.0018636549327683632,-0.0013603734200430043,-0.0006513132369992409,0.0012331222161842954,1.0111301109106573e-05,2.43767764498126e-05,3.6530514922723093e-06,-0.0001931236067582684
32,4,multilevel,29,101,0.011314237127132053,-0.027491008383032915,0.011694598994473898,0.01535726128661175,-0.007282839453016306,-0.007358004994568045,0.02546550801464549,-0.01795476590476734,-0.00034619578718006553,0.0012666255611077555
32,4,plugin,30,96,0.0011313234520638025,3.450977696145999e-05,0.0003436033556796679,0.000398460612475558,-9.02525666547638e-05,0.00045117702054116293,8.103781006388205e-05,8.789337941214671e-05,-1.706106340738375e-06,-0.00023838472052689603
