Z_db,raw_trajectory_cost
-0.059743642510370419,3
0.017278928452089566,3
0.49410048471545248,3
0.22728865137672444,3
0.032110122455350804,9
-0.0039030680756996453,3
0.0079869469540251453,5
0.041814692335475086,3
0.05388393122104445,3
0.012967847224565595,17
0.022369933629292009,3
-0.017492757997221772,3
-0.0059608527180252235,3
-0.022644269187651205,3
0.019676270510102904,3
0.051846318158453468,5
0.082513983661805207,3
0.29316857766119364,9
0.034994507487733098,3
-0.098839083585025037,5
0.059320923405494073,3
0.12207374354803525,5
0.04734517280947919,9
0.087452420608580467,5
0.059499744058646088,3
0.0042074761632309001,3
0.63401107597652684,3
0.26673798798209419,3
0.056500594771022344,3
0.20917507972395244,5
0.079327640691674098,5
0.041205098481569606,3
0.049101772895066946,3
-0.11888113864249514,3
-0.0023315023955203717,3
0.031721375339119035,3
0.00064724550751752168,3
0.053982822501539074,9
-0.012544386855534119,5
0.11013175421676089,3
0.23390428299563959,3
-0.38400103956975234,33
-0.57578777739601272,5
-0.011277618814016257,3
0.015349926277295233,3
0.01538582290374118,5
0.0055619057119670511,3
-0.12393418206856427,3
-0.013028305954882326,5
-0.05136019168149332,17
0.039687736865099327,5
-0.28546161662874697,5
0.054667031962558808,3
0.2014784901638636,3
0.029553447602205137,5
0.046029087017372093,5
0.021136177260990579,3
-0.026340815960610432,3
0.068349668865372651,3
0.50792440007088424,3
0.38911012831670894,3
-0.095289382320421306,3
0.060316666828940615,5
0.038605065107982221,3
0.030147131588028449,3
0.010506443051957793,3
0.0064883631892589813,3
-0.0028235397711718234,3
0.039888525941099061,3
0.040953186105340281,3
0.038913847598723093,3
0.16566561936674076,3
0.032634678396420563,3
-0.007598474714671735,3
0.32675827657462814,3
0.048380908790093283,3
0.062927886640707753,3
0.052361997023290745,3
-2.754426657666313,17
-0.030031200710881514,5
0.0053405083479057397,3
0.039356213408150383,3
-0.010068005341927993,3
0.11815077455612866,3
-0.51224016048621701,17
-0.13686229345064671,5
0.46003246325568858,3
0.065066848660446486,17
0.04619318860031766,9
-0.03160263745166652,5
0.49009914870459104,3
-0.00060030356904328282,3
0.015011948360750623,3
0.0054339382271590582,5
0.12905000124098279,3
-0.035526374137351741,3
-0.12740185223068451,9
-1.5555285563128165,5
0.05062918412862398,3
-0.079617470137674395,3
-0.00029806806051502286,3
-0.0040658731732263059,5
0.12392061720129639,9
0.046369757666330516,3
0.047133450317047333,5
-0.60299826068023288,5
-0.39241037718566663,9
-0.010804534533671264,3
0.0043952107386282411,5
0.025380101643263087,3
0.06100651741027735,3
0.016176977279814798,3
-0.10191130554354216,3
0.062162722601740765,9
0.019299857346529611,5
-0.022719220300027088,5
-0.0010729007206766346,3
0.031442289822419228,3
0.037482711654114986,5
-0.0014807347654374155,3
0.024698432462775956,3
0.0035898198856908221,5
0.0086299401883358478,3
-0.092841394817557668,3
0.11959024444491684,3
0.0043982232789050212,3
0.00081054231805929573,5
0.057328780375795051,3
0.02893834932539804,9
0.79449652566396534,3
0.021864122030400116,5
0.012242098284039318,3
-0.0018547029930857015,3
0.038496540202341376,3
