level,n,T_fine,Delta
3,16,0.2472191582016215,-0.006990863400141212
3,16,0.04097494733251168,-0.0020097664379380015
3,16,0.028012933728393332,0.0029145469462649627
3,16,0.006704452130164458,0.0003805441602336727
3,16,0.04125247675614175,0.004871397772724141
3,16,0.0017804027081355232,0.0001906310846018209
3,16,0.0004083984689571656,5.710867464528034e-05
3,16,0.0005087735931284936,0.0020670277045329566
3,16,0.6256211919847325,-0.12480206864467702
3,16,0.02707615847619697,0.002778704861745706
3,16,0.03262666590560704,0.003025633229061967
3,16,0.0007107629049802394,0.0004198954645086698
3,16,0.0005783237653908382,-0.0003494207278897551
3,16,0.001993969377209237,0.00032475397806960024
3,16,0.05847475342130882,0.001902907792878529
3,16,0.0356208542229497,0.00038581010641913077
3,16,0.013727974237368495,0.001494724698867432
3,16,9.973299032787269e-05,1.3869496002324728e-05
3,16,-1.4925494818834817e-05,-0.0004133480037217796
3,16,0.0542979929460689,0.008132585613363899
3,16,0.010818331237832086,-0.0008183041843179435
3,16,0.053838499551386365,0.0007359400152657097
3,16,0.02503194404551167,0.0008934324423768743
3,16,0.009853832380236115,0.0026924345794917086
3,16,0.09474330483593209,-0.002182754187953731
3,16,0.035565659295581836,0.0010502982444399178
3,16,0.03865314526067762,0.004835717079586757
3,16,0.008665666197854296,0.0019541575391722093
3,16,0.012301520085295045,-0.00188093959571522
3,16,0.066635542824877,0.018565191052908603
3,16,0.006273777364632207,-0.0032013320108083216
3,16,0.35837187738285525,-0.011358506377262878
3,16,0.04842237047617825,0.003266845090855945
3,16,0.178915504187057,-0.013977438162852157
3,16,0.03733918803576723,0.0008581908378674577
3,16,0.03270499781401389,-0.01898370611631344
3,16,0.003225762829526189,0.000423382848397776
3,16,0.03698022359810107,0.0013137245966491143
3,16,0.014579441308249248,0.001818407151124326
3,16,0.034172061123318505,0.0008846444432269798
3,16,0.043278566225957715,0.002226787662170819
3,16,0.0040032417086159205,-0.0011978051285341951
3,16,-0.0004677611761475783,-0.00034327257561297074
3,16,0.02570641338246027,0.005939520427769015
3,16,0.16610343375876335,-0.02611508531354978
3,16,0.004150733189526221,-0.004224213467035514
3,16,0.026108831814420908,0.0010917452151514122
3,16,0.06763924891443471,0.021853780121704393
3,16,0.0020868947148315166,0.00014464451546662357
3,16,0.03770012624770026,0.0010006671606627854
3,16,0.08414657163448638,-0.003492047020501793
3,16,0.04853113620499554,0.006628373751457375
3,16,0.04366738853179771,0.0015953310724389283
3,16,0.03833029714498503,0.003521740351791043
3,16,0.0022578630512878656,0.0004318142464280572
3,16,0.0006593997174707478,0.00037805551683131665
3,16,0.04267838450260047,0.0037590754889720718
3,16,0.13736495201277718,-0.021925838075274234
3,16,0.007177961914214625,0.0003200962834138607
3,16,-0.0013637769487809877,0.00019017548821248747
3,16,0.046114769222034176,0.0017096412162866809
3,16,0.11622092436309556,-0.00575501245589205
3,16,0.013108654538752327,0.002107022358204062
3,16,0.006451284305790822,0.0008375562606658992
3,16,0.05230789389564843,0.0031029119643095834
3,16,0.07336001524152554,-0.005368176370462802
3,16,-0.00010322547928085635,0.0002544484135215105
3,16,0.0038780740707925285,0.0005984269950392342
3,16,0.03616524621236427,0.0024027375459220457
3,16,0.010737554437727613,0.002310156367910668
3,16,0.021846045740630933,0.002417587393766338
3,16,0.026716331393672018,0.002459651660222977
3,16,0.0299230919951312,0.00019618583825968886
3,16,0.010837314602510452,0.0007801050404596388
3,16,0.5967351284105779,-0.017298766058261417
3,16,0.06002876484858211,0.003801898682667927
3,16,0.06352823871123574,0.0005125949504709015
3,16,0.024077264816990414,0.0037598348100552
3,16,0.033498855353115385,-0.010457069561894551
3,16,0.03948022548717551,0.0007016076942269606
3,16,0.04983177953320954,0.001071693763618549
3,16,0.0662784389100515,-0.024662429400277158
3,16,0.036020862497036024,0.0005793739174654103
3,16,0.03925432685999692,-0.0008395783435301007
3,16,0.003412111494851399,0.0008138055550481684
3,16,0.018168960224679596,-0.0010309459777679622
3,16,0.03851449833152774,0.006697352896956832
3,16,0.007840164973629458,0.00017015558625932316
3,16,0.3576618665301423,-0.027088690662298243
3,16,0.00011248983809427206,-0.0020981883365619076
3,16,0.0659583395601826,0.0011736589402308317
3,16,0.008630257201765652,0.0017224702749838268
3,16,4.074862718633664e-05,1.5261051381079643e-05
3,16,0.06270288432871587,-0.004150848180943786
3,16,0.04070733922339823,-0.011398067412349402
3,16,0.03277269977586101,0.002243030974348626
3,16,0.04079085487561136,-0.012311238753397132
3,16,0.1303420993650393,-0.0032175443287913164
3,16,0.04663353639969199,0.005089961492830072
3,16,0.03749415518620475,0.003966291674686262
3,16,0.5559973900321135,-0.027948266539184363
3,16,0.06102105051926114,0.009380859315288911
3,16,0.21756616526201036,-0.06280414579569168
3,16,0.054242453908888544,0.0007167523983428736
3,16,0.06019452514687354,0.0025507955753146447
3,16,0.022443812606925607,-0.0014263428900797084
3,16,0.006049031198576602,-0.0005126774745362857
3,16,0.007439710961024979,-0.002081053550608893
4,32,0.005933278907882254,-0.00021923152294897
4,32,0.009662015161788107,0.00037924963250224666
4,32,0.0070525912689824305,0.0010480223217503581
4,32,0.06124435256696863,0.000620751169345804
4,32,0.04699232235958744,0.000398639413231254
4,32,0.032972544157146476,0.0008023587980489563
4,32,0.009083600715272635,0.0012878974046671363
4,32,0.27517518184572826,-0.002564574324841251
4,32,0.011593068394416687,0.0008036936138130554
4,32,0.04479331578598041,0.0020879127650948112
4,32,0.00231689399111795,0.0002363443516143855
4,32,0.37558936478748745,-0.004591850443499967
4,32,0.05041427112906199,0.000519928659508416
4,32,0.000591398225240395,0.00018878022300304327
4,32,0.011264955441659891,-0.0010572624233597065
4,32,0.03567220805816186,0.0007271934181323075
4,32,0.028676514233712157,0.0008100595553738772
4,32,0.04567635219079465,0.0012415704432592184
4,32,0.006977154511516352,0.0003492410270942896
4,32,0.011467697656722313,0.0008638873552915347
4,32,0.025604215934616332,0.0005609065097551512
4,32,0.023334708497840157,0.0033877197568020385
4,32,0.0691741062631836,0.0020805454522804107
4,32,0.021562700884315136,0.0015981085240904698
4,32,0.09729999557640999,-0.0014445474662212188
4,32,0.3958006995109378,-0.16522961537286313
4,32,0.0714583727741247,-0.008145548479446083
4,32,0.05198637134782174,0.004900205222712957
4,32,0.04329680936183671,0.0013402518754952533
4,32,0.0062977633334935995,0.005414201741739153
4,32,0.04171863057632019,0.00202009507571671
4,32,0.0022336149889580674,-0.0014793444243582816
4,32,0.03607644969883563,0.00288560452755713
4,32,0.02549194298524459,0.0014739007427734332
4,32,0.016519700062029446,-0.0015045870042083957
4,32,0.07985393451419037,-0.016006265352432547
4,32,0.05361168749629408,0.004902813941077597
4,32,0.001205683341031575,-0.00021150654645895163
4,32,0.060357223155154564,0.0012330562750244092
4,32,0.3988893395437501,-0.007174387426457096
4,32,-4.252704553612631e-05,-0.00010323318181797542
4,32,0.04582035242831871,0.002983641137783405
4,32,5.1953983960928885e-05,3.530269030622166e-05
4,32,0.06364323263572354,0.0021177460031017864
4,32,0.030452093771657092,0.005756721562054853
4,32,0.2796770798672992,-0.0028637055360238306
4,32,0.06507259284325992,0.0010545727227556367
4,32,0.06886019043329843,0.0033572285170865995
4,32,-0.0010050498880369919,-0.00013168276058889638
4,32,0.45553264638892,-0.014131365695217724
4,32,0.019560153658922823,0.0014142032321932743
4,32,0.05184666174294862,0.001168252187945737
4,32,0.009210936190651154,0.0013750600685647051
4,32,0.03063234224026013,-0.003989754666334243
4,32,0.036425183384375406,0.004199433737015111
4,32,0.09635301915197798,-0.013317148459442582
4,32,0.05556044226088388,0.0016641532219408839
4,32,0.01323889202654359,0.0015987118071815864
4,32,0.04992178717530931,0.0016705500842759402
4,32,0.05046048380932358,-0.0002702403325006292
4,32,0.026202727362361778,0.002163727282218985
4,32,0.04375629144876491,0.000533039838949742
4,32,0.054470832617690285,0.0007995657807498835
4,32,0.10319592891132663,-0.00820563229677991
4,32,0.03454013179975723,0.0003722721525275183
4,32,0.02739637370916326,0.0025442846735117854
4,32,-0.0005630748275437409,-0.000489044525671863
4,32,0.02184790038655468,-0.0008023926153498673
4,32,0.027445878241096597,0.0017141802832470257
4,32,0.25841513361833296,-0.011480368857072765
4,32,0.042251280909052794,0.00376902784620127
4,32,0.020064293811905262,0.0018170863134863886
4,32,0.023908294697185348,0.0011484440671413673
4,32,0.0008997031219824964,-0.0005231093926363625
4,32,0.05550222033486635,0.0013530110453553318
4,32,-0.002059266654378661,0.0006885276269352502
4,32,0.02010569849642948,0.0004432975315949092
4,32,0.00206389870803129,-0.0003482937056997811
4,32,-0.00016678494913753293,-0.0001087945761164247
4,32,0.1198099503516701,-0.004651892531788118
4,32,0.050364587689689,-0.005326878755483974
4,32,0.007443484317949588,-0.0004144019776264338
4,32,0.06030490834938724,0.0004248774181479717
4,32,0.0021849981955743294,0.0006391243838800491
4,32,0.03042570327556831,0.003122193646218095
4,32,0.013201986741923293,-0.0003117660861112429
4,32,0.020390879788037913,0.0011816218824778901
4,32,0.04321809763332867,-0.0090921654524566
4,32,0.05405610218626979,0.002470920119714455
4,32,0.03767210832866908,0.0005638103098394714
4,32,0.06149191583041203,0.001541201330617116
4,32,4.997245307404583e-05,-4.9526573236730415e-05
4,32,0.4542530875161822,-0.0035561252359531115
4,32,0.0508155575859989,0.0016098351142886796
4,32,0.028406248801318403,-0.0006815835317494426
4,32,0.05059616901290898,0.0009262141770140092
4,32,0.09530725819467097,-0.00692867920525754
4,32,0.02849034121846921,0.0004931701866135521
4,32,0.08646105856296915,-0.0004531423399422585
4,32,0.045465659836560965,0.003948360333528966
4,32,0.08595925117313194,-0.018298270161032276
4,32,0.03637720403253618,0.0017131078112968545
4,32,0.06673455850819865,-0.0007211232633621278
4,32,0.040008283196331776,0.000355479470279349
4,32,0.0009334716086421511,0.0013346309024537865
4,32,0.0006318674045662778,-0.0003150286001022801
4,32,0.007518115817213156,0.0011203665966496171
4,32,0.22489145774033562,-0.008565096486603002
4,32,0.023833529308463552,0.00048494526432823343
4,32,0.016211365395923796,0.0003614317290396886
4,32,0.0588611149852398,0.0020625913266435064
4,32,0.11096486712472933,-0.005205152420240666
4,32,0.015580639078931662,0.0045317037409811165
4,32,0.05294410011180124,0.0011446995224510953
4,32,-0.002122725899299524,0.0006276793791605579
4,32,0.008832413297752958,0.002574894913361549
4,32,0.028149126006695457,-0.004556060821393721
4,32,0.005473583037805692,0.0008779294602113555
4,32,0.03353559949242022,0.0008054289947819759
4,32,1.466809544871738,-0.02854932556475953
4,32,0.01781165532566882,0.0003878386058340025
4,32,0.0023514400418826495,0.00033053952509164023
4,32,0.006255189601683577,0.0008321325408826418
4,32,0.03845922038843763,0.0020575434156918718
4,32,0.004413717618717548,0.0018756014262647693
4,32,0.04780674287600332,0.001178868854418945
4,32,0.004999752541817338,-0.00039684342636472393
4,32,0.005583718181780823,0.00020314858451008118
4,32,0.02226508904148041,-0.0007979729730726755
4,32,0.044025237942079326,0.0015335480735562124
4,32,0.028098515604132363,0.0014478986300829298
4,32,0.0006968478192602853,0.00016948684534945412
4,32,0.27358927772617014,-0.006918288159474262
4,32,-1.883847003296985e-05,-0.00017306152024606017
4,32,0.10132695529584836,-0.009800032745680101
4,32,0.15460201823905312,-0.00773765160585882
4,32,0.18574192694168312,-0.005706597297409244
4,32,0.01088587097278373,0.0007724840058416834
4,32,0.04222385149193001,0.0005507874813331995
4,32,0.1448158805986224,-0.004638504555357664
4,32,0.06528382245288712,0.0004988492329137811
4,32,0.17345721941377418,-0.0015391274436580282
4,32,0.02919120240838118,0.00511076529975554
4,32,0.021099551518884454,-0.0007289756891728262
4,32,0.04005165725752236,0.0009124796098386734
4,32,0.04679783701163233,0.0009269710035248457
4,32,0.14216175915794782,-0.013834731303148745
4,32,0.04209072915647591,0.0016543224742774296
4,32,0.35203660362736156,-0.019379395841648717
4,32,0.04222011155625533,-0.0016420821398862376
4,32,-0.00010373597250269473,3.73759059958875e-05
4,32,0.05520233607793528,0.0049108521528661644
4,32,0.3404576199044104,-0.011089364318289385
4,32,0.041324701913225105,0.0012283054035631055
4,32,0.024159815945219223,0.0005265146604906054
4,32,0.043172610918507645,0.01288258082574853
4,32,0.03971724425125737,0.0009891502938847094
4,32,0.056260538154897524,0.004756874938178349
4,32,0.010007013384466138,0.0001619107368411605
4,32,0.03866110020890907,0.003225532987465904
4,32,0.029695139128878004,0.0041178229812266695
4,32,0.0225894258316717,-0.0013286060233264063
4,32,0.08252645489557958,-0.001702486348699267
4,32,0.0660712837018699,0.0013529935316530795
4,32,0.038690674554590104,0.0022133956465092905
4,32,0.03732502966987925,-0.000743961477501387
4,32,0.040787202031406476,0.0028996816641688253
4,32,0.04677823613573419,0.0002568198038524483
4,32,0.0036581238827759596,0.0012285907011638287
4,32,0.03462217402538557,0.0005957749206131069
4,32,0.050196788019470064,0.019318087119226113
4,32,0.01751017356763477,-0.003925733139606417
4,32,0.01759582852300625,-0.0007530813182992889
4,32,0.025560064488415878,0.000493380981208956
4,32,0.0003515279507064362,5.661244507688051e-05
4,32,0.66065736471136,-0.013685419540277133
4,32,0.009441392879486135,-0.0040487067723945155
4,32,0.05691964361006423,0.006152104734837335
4,32,0.23336476365089828,-0.013872767121342805
4,32,0.04476546179740339,0.002222805598235282
4,32,0.15571363098585317,-0.0030435377763206595
4,32,0.049968701888653835,0.0005834887495630159
4,32,0.03338097001750838,0.0025082131308802325
4,32,0.032124916678963264,0.0004607591415487361
4,32,0.05383530217599198,0.00033961922264754557
4,32,0.037176252209516876,0.001997691837383256
4,32,0.02461515882171435,-0.0010824656774186085
4,32,0.016739044809333907,0.0006615485095512949
4,32,0.2725670419519214,-0.016766104144294802
4,32,0.0038060194463682244,-0.0003217942845896143
4,32,0.0006714236308153857,-0.00048690721630061963
4,32,0.052679499474241394,0.0029635158084136623
4,32,0.05095426683568284,0.002663485175368588
4,32,0.0012499511141852873,-0.0008278401268341565
4,32,0.044906685117635355,0.00537424513934491
4,32,0.004294175686331896,0.0006883622715519958
4,32,0.04271328288452277,0.002600530133757571
4,32,0.034992849625401806,0.0014965460840943856
4,32,0.001528784950162174,-0.00037798041470884234
4,32,0.043001921499042015,-0.0008410316759411424
4,32,0.024774776934958113,0.0004316242516716716
4,32,0.01309389694793063,0.001539597873534665
4,32,0.04230881524851486,0.00047362110601187335
4,32,0.23619915859284144,-0.0029301271017323216
4,32,-0.0005969714576166741,0.00019913152569818763
4,32,0.04018447486952064,0.002885485956309164
4,32,2.2757433231313843e-05,-0.0007464081461013355
4,32,0.03294629682316906,0.0012807221711981787
4,32,0.005584585247184877,0.0002884085765359704
4,32,0.00013579735300776966,-5.6077947892871534e-05
4,32,0.03257873166912828,-0.0016205209452330657
4,32,0.29267075742698606,-0.006487590564385137
4,32,0.03955642679096175,0.0021356416266229417
4,32,0.025527027852678883,0.0009057565418293563
4,32,0.006498788020319162,-0.000896348553221217
4,32,0.00323215496202049,-0.00030525770936974846
4,32,0.0032845831526040763,0.00016000986767674124
4,32,0.058152558359151736,0.0028711983832578267
4,32,0.059155032980975936,0.0006383090886618939
4,32,0.021375359835552662,-0.0010773755556667958
4,32,0.005238569308705937,0.0013014703701226885
4,32,0.05023488237221382,0.0018859080626736982
4,32,0.38305658984546787,-0.0061252319889338325
4,32,0.09974721501453589,-0.0018960406537976843
4,32,0.0019507487419105501,-0.00041496927253959945
4,32,0.3436179300731529,-0.014776573881829735
4,32,-3.499745729462271e-05,0.000108709416477351
4,32,0.04590407733709769,-0.008596845885095274
4,32,0.06784302029560646,-0.0027719710437233702
4,32,0.052284968939553186,0.0011334001957040984
4,32,0.04477091458480291,0.0010698813590376
4,32,0.15978236436260768,-0.0007983156099285182
4,32,-0.0002451490175253429,0.0007037250309385579
4,32,0.04379294759383733,0.001181166136683759
4,32,0.05648633034617858,0.0003587985367629193
4,32,0.002897029086590814,0.00017649028444068375
4,32,0.051916752120465676,0.0005969821950605886
4,32,0.05810625420491006,0.0016893656943649665
4,32,0.0005017970480918415,0.00013316706132250004
4,32,0.043358176031815396,0.003986651505565472
4,32,0.060926414290992596,0.0009023392347737233
4,32,0.037930464774989216,0.0005600782690112424
4,32,0.17284553237835576,-0.0023206179774222235
4,32,0.051537537478565196,0.00584114023823025
4,32,0.0008095079530066235,-0.0008822055836188151
4,32,0.007897253261049455,-0.000879487319365501
4,32,0.052531011764069234,0.001556153937485892
4,32,0.020046099234942636,0.0011609006950370725
4,32,0.03248304224431875,0.0020142331342400607
4,32,0.015174055107586341,0.0018967120714017995
4,32,0.03752300824045599,0.001665184609430985
4,32,-6.318078070959803e-05,1.3940805086670201e-05
4,32,0.048200658703292855,-0.0009416336649505988
4,32,0.043712194063183864,0.0008361009633705285
4,32,1.7638426677199224e-05,3.3795014773351885e-05
4,32,0.3671083146692742,-0.010701397493277365
4,32,-1.3953367200691842e-05,4.738980802683525e-06
4,32,0.06141108204843182,0.0027639902796547655
4,32,0.0049473752222813005,-0.0002163796057056992
4,32,0.06242613221520648,0.0008954238387382726
4,32,0.054675959510736415,0.0005257186535961231
4,32,0.31679042533181995,-0.0043286552854296945
4,32,0.0019511399667700231,-0.0007096064541449944
4,32,0.1279929920651716,-0.002148646055330994
4,32,0.21947565111084305,-0.003849167273759224
4,32,0.009705584304890044,0.000290840835479967
4,32,0.21278568133669132,-0.0037743795316732
4,32,0.033162556355669746,0.002584025223715182
4,32,0.3459554120539918,-0.006077338120473119
4,32,0.10168173669101517,-0.005353189239915734
4,32,0.001176655516721004,0.000454521320982936
4,32,0.04137363496414115,-0.008340780257479585
4,32,-0.0007403645440864708,0.00014502206074321305
4,32,0.10815081216943283,-0.007208081515130901
4,32,0.004609929010717542,0.0012291394843903622
4,32,0.03205223567459605,0.0012542681095497957
4,32,0.0007078962458819579,0.0005395232646508394
4,32,0.01368182012583536,0.0020480988539256333
4,32,0.016104243273084646,-0.0049669552519315124
4,32,0.00013770721134072152,-2.3775674508535257e-05
4,32,0.5343323735169645,-0.010383023250142176
4,32,0.010131594080749576,-0.0013338920046768125
4,32,0.012786199409350801,0.0004970844278318204
4,32,0.04261816077669386,0.0004128367787269438
4,32,0.05137236246555176,0.0027794265736253917
4,32,0.0854275290182561,-0.0011443253785959895
4,32,0.049964686045622715,0.0028920852876836156
4,32,0.15037557680619948,-0.0038637408498310155
4,32,0.2988998315627343,-0.005294695131674854
4,32,0.06548291583680106,-0.0013007514503808187
4,32,0.04849341101867226,0.00020160266246900538
4,32,0.03906967583001058,0.00027100446451767957
4,32,0.004200991764100564,0.00208370819968187
4,32,0.023586126320093246,0.0009722423502073127
4,32,0.05335785446348623,0.005214139692362993
4,32,0.03636382910484009,0.0002718435402788294
4,32,-0.0001730218684028645,-0.00013581077912440298
4,32,0.052109137368598894,0.0006537102447642315
4,32,0.010732018017203198,0.00040584535616708904
4,32,0.04807267637242287,0.0018606232342454551
4,32,0.1302399239247968,-0.002060242611972102
4,32,0.025283890027766473,0.0004143143574257893
4,32,0.003708616308762802,-0.0005964329530841832
4,32,0.061772263106786095,0.001243886777337451
4,32,0.04441508052029032,0.002582242956404024
4,32,0.03235965657147833,-0.006022723601309253
4,32,0.046725223313799365,-0.0005696299935418481
4,32,0.026054160212647115,0.0003749727879553133
4,32,0.05522024104310984,0.005316779209432507
4,32,0.057334352861138894,0.0003418670395652981
4,32,0.06495660353916208,0.0016836542391986259
4,32,-0.00046884338227524486,-0.0003507917286552088
4,32,0.0633030439819387,0.0010758996028725765
4,32,0.028354292879868664,0.0021332211432666844
4,32,-0.0007713765756987988,9.002029845227657e-05
4,32,0.006850859358201003,0.0005179627735023102
4,32,0.03172958747986165,-0.004661575556180575
4,32,0.04273100912566598,-0.00014610138267409645
4,32,0.013319623914531693,0.008130196505585796
4,32,0.05314950622539855,0.00048323343927727386
4,32,0.022836375548918868,0.0005417810313331703
4,32,0.0005809567483356606,0.00044830451632078724
4,32,0.002549528098351545,7.56401091541797e-05
4,32,0.022817510683340633,0.0012732087568169265
4,32,0.04154766713628084,0.0015722754650301582
4,32,0.012730203438089201,0.0008501719333266853
4,32,0.008419813129628712,-0.00016508434843532163
4,32,0.007062529633321889,0.0013667731659323954
4,32,0.0575250732250901,0.0021156831877080645
4,32,0.08677849060716174,-0.0036397489601086297
4,32,0.054097805073848,0.0011153132347337669
4,32,0.026555216260777687,0.0002642740352693483
4,32,0.19379582565392633,-0.008861200496268928
4,32,0.131920685322007,-0.0020013662114316266
4,32,0.002565066253484707,0.00021148973587791246
4,32,0.023579593247521898,0.00028754937311431875
4,32,0.01482954876864981,0.0010188028524008054
4,32,0.03645883042045846,-0.0015237281802875646
4,32,0.004545273152148709,-0.0014752228482718243
4,32,0.013789984837060483,0.0014583032743764133
4,32,0.04829441986396153,0.001151074542582467
4,32,0.15826144003309184,-0.0060398563211282175
4,32,0.03997159133900294,0.0011639117071690006
4,32,0.03615700485692948,0.001809183589138709
4,32,0.05039558481896317,0.006921951888636632
4,32,0.046476808256908135,0.006111734742409149
4,32,0.7263106052457773,-0.04090278305961481
4,32,0.013780796150674013,0.0006623595529523189
4,32,0.003919872688004357,-0.00046000878349604195
4,32,0.023658959034142106,0.0005809198598957545
4,32,0.1857738611543784,-0.018623079283032334
4,32,0.04658790492860715,0.003040814883470064
4,32,0.004138418398955706,-0.0020258418453287155
4,32,0.04013592228236684,0.002174211414958764
4,32,0.004160892031675044,0.00035213713445343426
4,32,0.054465861175246454,0.011258167952747276
4,32,0.017111184915278965,-0.00026821386448841467
4,32,-0.00014036850386719816,0.00022300459744512805
4,32,0.10281974939325748,-0.00729084633618686
4,32,0.012194903001586257,0.0019989733870155024
4,32,0.044362166408159445,-0.0015494567456458205
4,32,0.03898139233583315,0.0015045930484130152
4,32,0.34377190820634324,-0.006625406856070326
4,32,0.04454832396936405,0.00038881727752403117
4,32,0.01875168101044365,0.0013634851339373241
4,32,0.029672357935208754,0.0006924248082936582
4,32,0.007445006216031492,-0.0031481862687759085
4,32,0.0032696328860521077,0.00017754397223500307
4,32,0.010460947378613266,-0.001342600878848443
4,32,0.049909170815698525,-0.000989680413055971
4,32,0.05518824524803164,0.0031398138608998774
4,32,0.07681804758183726,-0.0011043535407211508
4,32,0.029104991825261033,0.002458941108548874
4,32,0.009815593159284125,-0.00047970830552614835
4,32,0.04508998123169121,0.0006477672599068396
4,32,0.03530902357730257,0.0003142992425691632
4,32,0.04247535376114989,0.00205625346200472
4,32,0.0038057692213118196,-0.0009546807423059162
4,32,0.0027426191769612503,-0.0004983423856678008
4,32,0.010122216672369675,0.00030818425074517243
4,32,0.001746535537398247,0.0002571286226244337
4,32,0.14072408175517415,-0.004747829019389804
4,32,0.04582289495036828,0.001422897630327928
4,32,0.05638460297391778,0.00042058541160986535
4,32,0.0027546267655576984,0.00019791100701479353
4,32,0.004855484373171552,0.0010595420497540148
4,32,0.08384715355506604,-0.002635644468887935
4,32,0.014038067639647296,-0.002077572370555685
4,32,0.003545775638613598,0.00014412808209550692
4,32,0.04510982576329915,0.004033518734477257
4,32,0.03950095739138582,0.0014121103235764654
4,32,0.03902976288744587,0.0008856624868903776
4,32,0.6696598807661399,-0.0188912008394142
4,32,0.05367882037890089,0.003698225958711117
4,32,0.038059502985825555,0.0037958858069194537
4,32,0.06285030394349046,-0.002030081402160974
4,32,0.03570208387600084,0.001345493348693369
4,32,0.050633811817519796,0.0008897521224811925
4,32,0.6554670865030509,-0.020609077413853982
4,32,0.16081763283659942,-0.005778034490569212
4,32,0.004298465225039028,0.00043069361512942895
4,32,0.04863441795505924,0.00023994895139313466
4,32,0.013094129382968037,-0.0008205760372597595
4,32,0.04211028477661275,0.000765651744104888
4,32,0.042300744534191706,0.0009115894940238539
4,32,0.0028276191222298703,0.0002942604726642456
4,32,0.014792187604408223,-0.0018879045574449645
4,32,1.4745842588130395e-05,0.00016228319023321662
4,32,0.005413456463738086,0.00032243462819627703
4,32,0.02086910025023174,-0.0006209828007497573
4,32,0.03290448533192798,0.0023695546403986016
4,32,0.04568714675780152,0.00031610310969290567
4,32,0.06196396655127196,-0.002204677444315982
4,32,0.051650569924020374,0.0008514430792417246
4,32,0.12140865895031791,-0.001423035590713162
4,32,0.0033496595669999774,-0.00980361963298207
4,32,0.003142537616519601,0.00033404062629072053
4,32,0.05203632569011971,0.000623283008189153
4,32,0.010194303516169683,0.0003502191698874658
4,32,0.06992995940749348,-0.003545898191661012
4,32,0.2589316459779418,-0.016471316482003617
4,32,0.026210840965721974,-0.0003141074388875592
4,32,0.04451615803395017,0.001079771772498031
4,32,0.012804522720008659,0.0016718449214464387
4,32,0.04935495953448177,-0.0009015834612760287
4,32,0.23764948970901903,-0.006670531995565471
4,32,0.0022831155380775756,0.0006296827593695619
4,32,0.04135417449050857,0.001401743787036322
4,32,0.019400318979073215,0.0010019770932462209
4,32,0.04093657926099987,0.001413986535524027
4,32,0.0038492856588264015,0.0007332462298940317
4,32,0.0014255433737187617,-0.00018108730437087803
4,32,0.018841681948763133,0.00038269918260767574
4,32,0.17150915119437038,-0.0023196352439691093
4,32,0.029308604767053922,-0.0017982083416371725
4,32,0.0050211426353251815,0.00044087793869162107
4,32,0.017804839446370378,0.002149611066017243
4,32,0.013041624319920264,0.0025609582009632394
4,32,0.4545734538381077,-0.0045275451465122685
4,32,0.00010240753646304462,-0.00027022680831663616
4,32,0.0317538604467242,0.0024519309576976622
4,32,0.05371111575772743,0.0010318572527892658
4,32,0.05837295252598341,-0.001049224246362189
4,32,0.12327107255768734,-0.001505121221047706
4,32,0.02373470713121475,0.0010753901230495314
4,32,0.047694413427419306,0.0006877194321404934
4,32,0.35360719801166945,-0.014682953074036387
4,32,0.06715540296009924,-0.003032224258964586
4,32,0.17814574320468832,-0.005985024410371825
4,32,0.04833200685295137,0.0023535984789537084
4,32,-0.002267735361884809,0.0002407376367732062
4,32,0.013456645840970494,0.0011524497732825437
4,32,0.008038646412455063,0.0002559138981064295
4,32,0.6855479909915122,-0.04869439289654054
4,32,-0.0010626617986414827,0.00035993125814863416
4,32,0.005044375530099431,0.002647161853101103
4,32,0.23625558704060023,-0.004875370319139927
4,32,0.0074817530917857525,0.0008977478822318145
4,32,0.04999097543748769,0.0011546659426163591
4,32,0.010808567232507798,-0.0006943872455864655
4,32,0.027734503665436207,0.0012018478048005585
4,32,0.017487857061680327,0.005846832479268479
4,32,0.00011090902829013136,0.0002062470675034791
4,32,0.05028703310141882,0.002059619772704989
4,32,0.04091116610793414,0.004076641774710621
4,32,0.04781328501028813,0.0011710397750349655
4,32,0.015546367921411614,-0.0008834933148194942
4,32,0.2655494533264876,-0.022168775860409995
4,32,0.05539049524352777,-0.005440676168427229
4,32,0.0024823640357257417,0.00021254872856376564
4,32,0.003383261634750328,0.0011302480233617903
4,32,0.021562060728012863,0.00037650268750027624
4,32,0.03851382853491201,0.004465033181493001
4,32,0.02139291154725758,0.000863870022788614
4,32,0.008492740024232137,-0.0006100263490609534
4,32,0.06540450415967947,0.0008918199883450467
4,32,0.06710536925189124,0.002820221255193142
4,32,0.01733096693814965,-0.0012039327186699894
4,32,0.10249856946905975,-0.003878092016657342
4,32,0.3055640471084349,-0.011082207959682566
4,32,0.042430099597397096,-0.0009765253515646929
4,32,0.02658496130325419,0.001489718268782695
4,32,0.022166702833199395,-0.0026954270953890476
4,32,0.08292653465737711,-0.00584449215014704
4,32,0.0008529707870958839,0.0010350582612425694
4,32,0.020661061387347978,0.0012857257162870832
4,32,0.013261744428693392,0.0035465154220855957
4,32,0.0016600340233173705,0.00020646039802726251
4,32,0.057935248469996266,0.0016218721306157854
4,32,0.035204527586544306,0.0004837074264050778
4,32,0.04920422754835442,0.001904145660570629
4,32,0.05321015552985741,-0.0028893421275755157
4,32,0.028287504004723952,0.0015745272759155743
4,32,0.04480435206214587,0.0015288900068140751
