reference,bootstrap,log_loss,brier,calibration_intercept,calibration_slope,observed_rate,predicted_rate,auroc,auprc
none,134,0.6020022350818973,0.19720462470257294,0.5499004784207553,0.11158559820905566,0.597596941561988,0.565279814320892,0.7565780303871503,0.7886796365947426
static,134,0.5781110745562609,0.18836881284137655,0.5463094853438556,0.11681522713916315,0.597596941561988,0.5666994132308635,0.7773572685578247,0.8067017243660166
symmetric,134,0.5766133866589923,0.18777183406143833,0.5461420707695894,0.11710331872338633,0.597596941561988,0.5666291658644458,0.7787727998640943,0.8080533041705933
asymmetric,134,0.5762476609642446,0.1876476743109862,0.5460241243385962,0.11711321500192064,0.597596941561988,0.5665908420561587,0.7791324626532435,0.8086214015614095
none,135,0.6214467239339475,0.19805772153752835,0.5563801714562613,0.09422485274376319,0.6019394479818316,0.5686368578986335,0.754556350771963,0.7814085997502924
static,135,0.6013621599250831,0.19072778345577968,0.5525779350134071,0.09878819634777607,0.6019394479818316,0.5707026544123383,0.7714710734958083,0.796011174308723
symmetric,135,0.5998105416409781,0.19015534712055518,0.5523996564279438,0.099185582588117,0.6019394479818316,0.570620552062239,0.7728115919950107,0.7973776062647107
asymmetric,135,0.5995726454289521,0.19002584925220645,0.5522670519716295,0.09916348757482266,0.6019394479818316,0.5706193082696903,0.7731211391021141,0.7977253897499893
none,136,0.5982713970086427,0.1942485266015784,0.5472451368555807,0.11349008556996343,0.5945266961173133,0.5629163157804505,0.7631792801740279,0.785591010239919
static,136,0.5728446728390701,0.18468710114611142,0.543976524228502,0.1183233101013197,0.5945266961173133,0.5644385387271615,0.784663349892837,0.8049580478286984
symmetric,136,0.5715995941588032,0.18427604905872508,0.5438396956262798,0.1185920105894491,0.5945266961173133,0.5643392294648865,0.7856988558423152,0.806164484253758
asymmetric,136,0.5711823877462372,0.18408708867058254,0.5436931786385979,0.1186103819019907,0.5945266961173133,0.5643398205887888,0.7861263235171428,0.8066707670444745
none,137,0.5993350927810452,0.19468407702019103,0.5597132000204608,0.1074830916858929,0.6112999793544835,0.5733760648154798,0.758754830182502,0.7965053919961771
static,137,0.576179312411068,0.18616750812082095,0.5561652700774151,0.11198277875220998,0.6112999793544835,0.5742212668390895,0.778854423534078,0.813764880023196
symmetric,137,0.5749169418683014,0.18572399605059112,0.5560176872400515,0.11235032738297124,0.6112999793544835,0.5741258464726826,0.7798683446732237,0.8147297903432954
asymmetric,137,0.5748091925327437,0.18563475892394035,0.5559082835376826,0.11230896164126214,0.6112999793544835,0.574150767025525,0.7800951197336969,0.8150531892001514
none,138,0.5866882808680208,0.1917933697024695,0.5524306548072817,0.11848362701947177,0.6020899766706699,0.5633052743682943,0.7690799679486159,0.8014298066317329
static,138,0.5627041686833862,0.18308178882549478,0.5497289388078631,0.12289463578419325,0.6020899766706699,0.5648223345488943,0.7886054848145672,0.8184668949032474
symmetric,138,0.5611091561701594,0.18248814370488708,0.5495239982611849,0.12324150733857124,0.6020899766706699,0.5648079563672931,0.7899965956937753,0.8197602173569866
asymmetric,138,0.560690182410986,0.18232351926698198,0.5493682794693127,0.12327319937862218,0.6020899766706699,0.5648331257808097,0.7903868691772842,0.8202515743157964
none,139,0.604822649633959,0.19697346442134353,0.5547394847147105,0.11283729716384015,0.595618104148649,0.5546533417462296,0.7610552246264026,0.7873778956689422
static,139,0.5780404960549318,0.18682638170784277,0.551151691891345,0.11789336868546403,0.595618104148649,0.5570993428842955,0.7835005476967862,0.8067865456496333
symmetric,139,0.5768537476905041,0.18637626653427206,0.5510209021971142,0.11814027508428315,0.595618104148649,0.5570680890127186,0.7845657340370262,0.8078526299564905
asymmetric,139,0.5761471225158117,0.18609069005164677,0.5509069794817878,0.11825071402166051,0.595618104148649,0.5569945567984523,0.7852054056145756,0.808561225233887
none,140,0.6067423010010949,0.19653828722899266,0.5593123152479269,0.10538259717070704,0.5998077776134851,0.5536191655913737,0.7623874467220344,0.7931122593501396
static,140,0.5795754317324098,0.18638072961341837,0.5550790285122925,0.11107750880817235,0.5998077776134851,0.556362425359835,0.7850999004478334,0.8120217005304295
symmetric,140,0.578244746379261,0.18592418110430362,0.5548915605579032,0.11139878272661273,0.5998077776134851,0.556400950715536,0.7861806809774434,0.8131805638524634
asymmetric,140,0.5780832029942179,0.18582688084323531,0.5548162649871858,0.11138095611060461,0.5998077776134851,0.5563431422694336,0.7864325245734046,0.8136478319785574
none,141,0.6034794964898442,0.19598681323632516,0.5515112004259984,0.10610470038637346,0.5942235315675966,0.5584399581274515,0.7622690899780005,0.7880867171668331
static,141,0.5800698999684596,0.18736241095098344,0.5482311679212717,0.11051872300900711,0.5942235315675966,0.5604303937149684,0.7819994275415164,0.8070074737703478
symmetric,141,0.5791592104296498,0.18700904122479992,0.5481363155684182,0.11065897197583878,0.5942235315675966,0.5603596759099791,0.7829121338755188,0.8079572501598197
asymmetric,141,0.5788359589472961,0.1868965244512156,0.5480035818529936,0.11067221115325886,0.5942235315675966,0.5603370236827603,0.7832480843978288,0.8084670987489249
none,142,0.5980224743707451,0.19399154613348948,0.5545486693058547,0.1094213909182293,0.5998932524299118,0.562761170067957,0.7636026474485333,0.7927469671241246
static,142,0.5738571641352359,0.1853779939423685,0.5503761150938188,0.11380654109579548,0.5998932524299118,0.5658854685735185,0.7834350677267714,0.8105412452263632
symmetric,142,0.572216909787706,0.18475512704322222,0.5503139585662588,0.11419388246951657,0.5998932524299118,0.5656618071916534,0.7848816379964622,0.8117686427691355
asymmetric,142,0.571949226573053,0.18465497306098197,0.5502248898115134,0.11419296001543594,0.5998932524299118,0.5656035544464112,0.7851855199117476,0.8122558656152707
none,143,0.6025113054630497,0.19486976858800129,0.5573081483292802,0.1047111910814981,0.602613384767933,0.5635383150336152,0.7612977906786066,0.7925086760648632
static,143,0.5799131345838447,0.18662420149228942,0.5538970181582175,0.1094201445188339,0.602613384767933,0.5653945464541907,0.7806007468251057,0.8097498244198746
symmetric,143,0.5790973684609598,0.186332554980381,0.553868148795352,0.10961777849659227,0.602613384767933,0.5652020837678887,0.7814149778475539,0.8105756172906591
asymmetric,143,0.5788059979617185,0.18622524309771946,0.553700832355766,0.10962099784434054,0.602613384767933,0.5652723722083763,0.7817189951813271,0.8110527996216398
none,144,0.5889595148243427,0.19048491609519608,0.5554555318230125,0.1081027447127296,0.6153835309376454,0.5820144325697908,0.7647774269741499,0.8028310377643662
static,144,0.5649080743708202,0.18150583354221153,0.5507513086970974,0.11302580828457504,0.6153835309376454,0.5845208113424329,0.7846840187170737,0.8187888484436285
symmetric,144,0.5637099973838182,0.18108923386784273,0.5506021494194376,0.1132838437379897,0.6153835309376454,0.5844218487951233,0.7857814271686874,0.8198171904614411
asymmetric,144,0.5631928358747005,0.18088262642023076,0.5504502287471786,0.11335918852385721,0.6153835309376454,0.5843908362321066,0.7862428783331443,0.8202640673194245
none,145,0.6069698387439189,0.19745097435597678,0.5521027572841156,0.10557737323794,0.5985440743258554,0.5647787098197845,0.7560540215539926,0.7858602726655615
static,145,0.5829310970278578,0.188449990100538,0.547865243785024,0.11079285011162339,0.5985440743258554,0.5679236163382855,0.7766051578214237,0.8033869540999881
symmetric,145,0.5817119534423816,0.18800826015422503,0.5477326163770225,0.11105466051620293,0.5985440743258554,0.5678901684458948,0.7777409390921115,0.8045970751131524
asymmetric,145,0.5811782061084314,0.18781430650307726,0.5475826520884083,0.11114236118032625,0.5985440743258554,0.5678381369538547,0.7782448855338289,0.8051866206631337
none,146,0.6015847266800589,0.19584688064968891,0.5595314783107064,0.10323816383076459,0.6117432678679895,0.5721341126513514,0.7590136680139467,0.8018298058072025
static,146,0.5791967563841333,0.18757482101198458,0.5547488551345234,0.10836627271240487,0.6117432678679895,0.574909233652491,0.7777376163263343,0.816802259575106
symmetric,146,0.5780622599652682,0.18718580296260887,0.5546212142198303,0.10871869929414034,0.6117432678679895,0.5748499298805043,0.7786619947840909,0.8177021704713276
asymmetric,146,0.5774484405594914,0.18690264568529993,0.554554607428537,0.10880669393917886,0.6117432678679895,0.5747016619269324,0.7793262799959709,0.8182884088295574
none,147,0.5943151447656099,0.1936427594971817,0.555629292506936,0.10597126950960979,0.600561555075594,0.5594267573137971,0.7669586473798942,0.8022273781487033
static,147,0.5732812453914928,0.18584570519375443,0.5522094678277142,0.1099182069336653,0.600561555075594,0.5612408828268277,0.7852018685124922,0.8182456261533205
symmetric,147,0.5720130835985419,0.18536180784734071,0.5520037684875776,0.1101463175828057,0.600561555075594,0.5612668492687138,0.7863652337379219,0.819329797456722
asymmetric,147,0.5714680065370257,0.18514086922595357,0.5518385906061439,0.11020327625173053,0.600561555075594,0.5612632322070946,0.786899790012331,0.8200080141499988
none,148,0.601296700242683,0.19832247252375157,0.5592026503415516,0.11217038109407276,0.6008472581783949,0.5554006447298755,0.7575873483360565,0.7952327472074912
static,148,0.5756612507189838,0.18873909653440063,0.5559945876071964,0.11732866100229296,0.6008472581783949,0.5574091643754956,0.7796671586074381,0.813941604264041
symmetric,148,0.5742293979971933,0.18822111421164772,0.555738578948163,0.11758104717192246,0.6008472581783949,0.5575098872513453,0.7808899676726098,0.8151364118157052
asymmetric,148,0.5735834920968497,0.18797976661685556,0.5555379735820175,0.1176897151524595,0.6008472581783949,0.5575694086399388,0.781394612449408,0.8156951163053336
none,149,0.6068719708742853,0.19577857708511348,0.5568885178603986,0.10424059993153774,0.60278312995076,0.5650083893137173,0.7595710100056333,0.7906638685063057
static,149,0.5843861782644075,0.18733250876534194,0.5524555361299032,0.10886354857384697,0.60278312995076,0.5679761808705481,0.7787730548019958,0.8070137385717001
symmetric,149,0.5831592830952292,0.18688430527039593,0.5522181520100222,0.10911214528259526,0.60278312995076,0.5680106072590306,0.779871695367122,0.8081478183694134
asymmetric,149,0.5826783662316942,0.18671404224386173,0.5520874482188318,0.10915096384957203,0.60278312995076,0.5679590424863721,0.7803180715353021,0.8087658717231958
none,150,0.5895697123467198,0.1910848411707624,0.558049887855546,0.10870420815658567,0.6039557098189955,0.5627338689586482,0.7703420265925017,0.8041195765695774
static,150,0.5678887515638442,0.18287881107094003,0.553524194779543,0.1125239815978562,0.6039557098189955,0.5664784102321283,0.7886619680527471,0.8197353691508904
symmetric,150,0.5670041863676863,0.18258089280282613,0.5533715082464635,0.11267045064976255,0.6039557098189955,0.5664690916601708,0.7895101745167189,0.8207909665064119
asymmetric,150,0.5665268525953964,0.18236743408309064,0.5532523388452204,0.11271484380974502,0.6039557098189955,0.5663639945619208,0.790031910887443,0.8213414949146571
none,151,0.6073153197323055,0.1948233367861567,0.5530893882899681,0.10318997726866629,0.5998451235426555,0.5637747050544919,0.7631464839933162,0.7893442962474915
static,151,0.585680349360717,0.18693221368454363,0.5504956466795456,0.10779335414611196,0.5998451235426555,0.5644769193026573,0.7813776708855145,0.8049426484869375
symmetric,151,0.5843793047282215,0.18649958707947215,0.5504166075305085,0.10818315665674155,0.5998451235426555,0.564281621793025,0.7824588051168245,0.8059973887906199
asymmetric,151,0.5842843710008313,0.18639479741757814,0.5502310730501923,0.10812549121839644,0.5998451235426555,0.5644202105834683,0.7826836498785138,0.8062811772378383
none,152,0.6267032436785723,0.20246199436951143,0.5607942612080342,0.0960164547459653,0.6018114450391108,0.5586231491287201,0.7478190589210918,0.7777149273715387
static,152,0.6021635261872215,0.19331974890914966,0.5568260070550574,0.10201058313294464,0.6018114450391108,0.561054904222352,0.7689474748020001,0.7960719416866471
symmetric,152,0.6008325271127057,0.1929020160363302,0.5566265889943813,0.10240568938043862,0.6018114450391108,0.5611176718520426,0.7699800676428034,0.797188107196855
asymmetric,152,0.600201254765817,0.1926153424636957,0.5564740368772265,0.10250504261809529,0.6018114450391108,0.5611209612551531,0.7706062595866483,0.7978981705495276
none,153,0.6019417214071583,0.19194029316481245,0.551301397596853,0.10457843944572556,0.5967413721985425,0.5604008800509181,0.7690220774797295,0.7897129221354475
static,153,0.5765018874735975,0.18261996589052465,0.5479459740363559,0.11001267292590473,0.5967413721985425,0.5623032785625776,0.7894314016013958,0.8065798814576293
symmetric,153,0.5744793907328993,0.18190133371846154,0.5476701439398339,0.11050980899838184,0.5967413721985425,0.5623797909239922,0.79097051763278,0.8080591207043712
asymmetric,153,0.573878736530653,0.18167333531062424,0.547522165329087,0.11055836871214389,0.5967413721985425,0.5623157057125537,0.7915390135809265,0.8087103696586642
none,154,0.5969954140801146,0.1950343938799335,0.5580109979214881,0.11386708888316537,0.600713884770938,0.5558821492464557,0.7632566358474961,0.7940731948115969
static,154,0.5767030360970661,0.18756040282556674,0.5549620908436256,0.11763439735595657,0.600713884770938,0.5581249832098802,0.7807734603537926,0.8092653877721476
symmetric,154,0.5753218943382489,0.1870632294965297,0.5548768001062392,0.11793389907425086,0.600713884770938,0.5580007275278838,0.7820002419723452,0.81061664138003
asymmetric,154,0.5750957813677997,0.18693181135562098,0.5547686109884085,0.11787971192362433,0.600713884770938,0.5579330918300123,0.7823346333268184,0.8109973086478502
none,155,0.603640486393318,0.19730200699884357,0.5523933024806762,0.1139504651693021,0.6029378940907315,0.5692304136754135,0.7550173798136613,0.7879940562821195
static,155,0.5794662904027991,0.18857379254719947,0.5481646418686066,0.1188626827502746,0.6029378940907315,0.5713304200413155,0.7749279398684891,0.8054065375521346
symmetric,155,0.5782893726039733,0.18818090987780267,0.5480147950536174,0.1191511344791179,0.6029378940907315,0.5712546191030233,0.7759177851539103,0.8064368213851201
asymmetric,155,0.5779109086135793,0.18797971013965914,0.54787152641988,0.1191588971815753,0.6029378940907315,0.5712432191714564,0.776419603020705,0.8069668433661259
none,156,0.5921984983907757,0.19072097562966922,0.5567503348214721,0.10919664148302828,0.6086665924028072,0.5712919366644041,0.7671360460938539,0.7977120253130658
static,156,0.5669358020940254,0.18140298989875497,0.5525501345799175,0.11419849545725591,0.6086665924028072,0.5734972012765768,0.787898805339319,0.8160782427752622
symmetric,156,0.5654165251860289,0.18083683342001394,0.5523916433337743,0.11459889175073901,0.6086665924028072,0.5733785959292251,0.7891704250610262,0.8171741808501917
asymmetric,156,0.5650706016435708,0.18067704448643976,0.5522723378606582,0.11461065220682835,0.6086665924028072,0.5733042369874624,0.7896258130749665,0.8176633237584159
none,157,0.5967137081009788,0.19298043896285053,0.5522293467426387,0.10683203488915316,0.6063418306422305,0.574725483378667,0.7625280193206863,0.7944418671580323
static,157,0.5713630346119724,0.18331010250183433,0.5476714000725095,0.11189836170883206,0.6063418306422305,0.5771325312207063,0.7837598132269851,0.8119107390871058
symmetric,157,0.5695753639299862,0.1827011948969517,0.5475311114395953,0.11225893312218058,0.6063418306422305,0.5769355438929834,0.7852336483842274,0.8133767436580653
asymmetric,157,0.5687280521489306,0.18237262926730213,0.5473045400944642,0.11241299408813778,0.6063418306422305,0.5769751481318849,0.7859389754826416,0.8140652836426004
none,158,0.6016500524648294,0.1974278583230811,0.5477413099440839,0.11287909111819672,0.5900566516897832,0.5569640407450691,0.7594394131225071,0.787035995795471
static,158,0.5784925266920278,0.1886152354471702,0.5441493445410495,0.11690145022030807,0.5900566516897832,0.5595445562939354,0.7791640607479711,0.8043893511069622
symmetric,158,0.5770888488097363,0.18812484878202745,0.5441098854575244,0.11720822133311877,0.5900566516897832,0.5593784015451918,0.7803422289513309,0.8055991887262979
asymmetric,158,0.57688994930084,0.188042518950561,0.5441109702196797,0.11719453491575721,0.5900566516897832,0.559218763850852,0.7806051058054162,0.8060497756697087
none,159,0.5919549678027387,0.19524417477967126,0.5519122215531793,0.12026626161219922,0.5948022370848709,0.5552927612056867,0.76421852918044,0.7955896003363204
static,159,0.5686383699122476,0.18613870538020216,0.549279400477265,0.12377447708278853,0.5948022370848709,0.5570969002844062,0.7846367606687451,0.8127733502297573
symmetric,159,0.5674549023154606,0.1857119650191935,0.5491833844386752,0.12404835141264305,0.5948022370848709,0.5570244352659104,0.7857112680429514,0.8138725890958718
asymmetric,159,0.5673038821130277,0.1856434172843661,0.5490803988382474,0.12400782993245046,0.5948022370848709,0.5570006724457203,0.7859395653750694,0.8142542955546579
none,160,0.6199707845932383,0.2005576996028563,0.559161146051607,0.09748567661522983,0.5985675989276997,0.5550434712175892,0.7542204612183241,0.7846522517349361
static,160,0.5991580111636557,0.1928988839854149,0.5562241454603368,0.10189717937050063,0.5985675989276997,0.5566701059706134,0.7719927422068078,0.8001956944337651
symmetric,160,0.5980053640939141,0.19249859340041373,0.5560819864578056,0.10212964109226234,0.5985675989276997,0.5565925703699298,0.7730083412646763,0.8012081189130358
asymmetric,160,0.5975524988130938,0.19230683443151336,0.5559419565093381,0.10218973627682221,0.5985675989276997,0.5565954841774489,0.7734331774218165,0.8016902431721409
none,161,0.6046629285432672,0.1954587562667049,0.5522743574836475,0.10636969094775643,0.6007064680768215,0.5672302362102741,0.7599532698705653,0.788703070099422
static,161,0.5827112998352494,0.18730229485351862,0.5486409699452525,0.1103169200790622,0.6007064680768215,0.5693252536706019,0.7787717457081872,0.804932866018818
symmetric,161,0.5813308313035042,0.18683947323439937,0.548367536371321,0.11060534000900639,0.6007064680768215,0.5694082549191584,0.7798665705370854,0.8060019768854388
asymmetric,161,0.5811399273456012,0.18679203947317954,0.5482747888077577,0.11057744201075963,0.6007064680768215,0.5693706356209108,0.7800573245841825,0.8063619094662959
none,162,0.595811284957883,0.19554267027330166,0.5484132285724889,0.1188580891443839,0.5919094875641749,0.5565317476057675,0.7621994696018636,0.7866737905949547
static,162,0.5733752390947966,0.18742759584844867,0.5454662394698451,0.12261958648201056,0.5919094875641749,0.5582865896131596,0.7811432610643841,0.8045901279554604
symmetric,162,0.5719950107173934,0.18694799056809516,0.545355023269809,0.12293390554900914,0.5919094875641749,0.5582074326214572,0.7823466635723915,0.8058944233652974
asymmetric,162,0.5715123265255168,0.1867629795812938,0.5451986302882882,0.1229789288874526,0.5919094875641749,0.5581851826581377,0.7827843622364424,0.8064678155184926
none,163,0.6056628968671459,0.19557319106853524,0.561318868402657,0.10567531815363518,0.6101470429235593,0.5669219342241452,0.7607588615271416,0.7962201763388288
static,163,0.581897170738892,0.18677268531743862,0.556705366221182,0.11031430888059937,0.6101470429235593,0.570245346149061,0.780039430813821,0.8114190573733764
symmetric,163,0.5807680866235971,0.1863830684530018,0.5565615499635821,0.11063074913396176,0.6101470429235593,0.5702136077141077,0.7810361638427801,0.8123321065449413
asymmetric,163,0.5802510785136993,0.18612490131118142,0.556446798528729,0.11068283010608658,0.6101470429235593,0.5701116119140739,0.7816171979668949,0.8128539534072793
none,164,0.5975389180392455,0.19364585876217494,0.5524609255217715,0.10933468164745677,0.6035820245515665,0.5699784199417351,0.7626512741491351,0.7929723404664395
static,164,0.5774359483698107,0.18600884985839275,0.5495338121961207,0.11279091688722527,0.6035820245515665,0.5710967614435819,0.7805927218726225,0.8084449618584473
symmetric,164,0.57591961719497,0.1854922239878588,0.54932561647466,0.11305878398296072,0.6035820245515665,0.5711243286982237,0.7817523517858586,0.8096890573884654
asymmetric,164,0.5757192114206656,0.18538299642012288,0.5492276943538638,0.11303179770915757,0.6035820245515665,0.5710947019794745,0.7820318853889701,0.8099817087717918
none,165,0.5995883090888059,0.1969679838686006,0.5572701156163009,0.11313270951808564,0.5996692583652294,0.5568762192968836,0.7597805081360539,0.7956435729771042
static,165,0.574654485391343,0.1872652705449317,0.5536186433624435,0.11783601140106889,0.5996692583652294,0.5591278759933358,0.7817291755492685,0.8137029308224428
symmetric,165,0.5734539448197205,0.18677508874985246,0.5535470497272972,0.11817288009579942,0.5996692583652294,0.5590520840726775,0.7829643764577089,0.8149151479010524
asymmetric,165,0.572968010532722,0.18657935399312206,0.5533260066509591,0.11824275022610785,0.5996692583652294,0.5591401161990979,0.7834509817109104,0.8154933741320932
none,166,0.6153367863992799,0.1985569821907187,0.5521479595499119,0.09990644397590347,0.5991067453250223,0.5670386995255384,0.7532704456727632,0.7816153314838168
static,166,0.5909258352765023,0.18955971576188865,0.5480439808247884,0.10540496950841645,0.5991067453250223,0.5686844038943701,0.7740857464015733,0.7996128673118024
symmetric,166,0.589572809099583,0.1890930326458856,0.547886896368029,0.10570473453473062,0.5991067453250223,0.5686374363645631,0.7752539344681979,0.8008251015159777
asymmetric,166,0.5892719714871419,0.18896670069116114,0.5478400416095468,0.10571084590264772,0.5991067453250223,0.5685006424144294,0.7756343065225273,0.8013967123342206
none,167,0.6053642363778395,0.19844149076106546,0.5530295691805835,0.11445678642904279,0.5922159601404885,0.5522139564884725,0.7582392246086221,0.7849567197697307
static,167,0.5826219415055421,0.19002882685950445,0.550691568379251,0.11835140520564826,0.5922159601404885,0.5533500886985523,0.7779288015764999,0.8022591828229735
symmetric,167,0.58110966791326,0.18948696072532006,0.5506684457601184,0.11877176450560852,0.5922159601404885,0.553176529906041,0.7792036567213952,0.8035270776895005
asymmetric,167,0.5809322469488806,0.18939630635291116,0.5505310662674926,0.11870789631771478,0.5922159601404885,0.5532058814624274,0.7794563079553318,0.8040043283824582
none,168,0.6056987837647032,0.1982942275782076,0.5530658803391277,0.11045287538995431,0.595400087698205,0.5535807018354427,0.7592975295431875,0.7911219206999661
static,168,0.5836980977659832,0.18983814898988194,0.5503679786891537,0.11508196872023584,0.595400087698205,0.5551630354142894,0.778613572174788,0.8071109473080199
symmetric,168,0.5822562742376165,0.18932627318627462,0.5502105081813338,0.11546530936829305,0.595400087698205,0.5551623258784596,0.7797932704850365,0.808216245558818
asymmetric,168,0.5822060631712707,0.1892994251786832,0.5501006737791493,0.11537152806698305,0.595400087698205,0.5551811820771463,0.7799113673894998,0.8086033219641686
none,169,0.5962410472691008,0.19440613813049248,0.5589510410407772,0.10946481009890632,0.6078717821431104,0.5665767980859635,0.7619238312235237,0.7990565721052385
static,169,0.5744184556877522,0.18646008502067288,0.5549664394702863,0.11389351595692239,0.6078717821431104,0.5693056751553686,0.7806456020479908,0.8160223624343133
symmetric,169,0.5730116907233691,0.18594491834354984,0.5547753747032884,0.11421788198425312,0.6078717821431104,0.5693127556610734,0.7818166077931863,0.817215232989726
asymmetric,169,0.5723834678690882,0.18571193423851193,0.5546213714165319,0.11430759531313596,0.6078717821431104,0.5692469252808315,0.7823714341112076,0.8178748263171625
none,170,0.59766248822626,0.19464456877856542,0.546824594991093,0.11341990355515115,0.5948002715853796,0.5647216136776539,0.7624080100995855,0.7894516611797944
static,170,0.5718015928921548,0.1850072560276821,0.5437312593617805,0.1182323625749445,0.5948002715853796,0.5657445780341174,0.7844656320961861,0.8094968195774433
symmetric,170,0.5701566788904467,0.18441097872018516,0.543650342647293,0.11866999279225496,0.5948002715853796,0.5655954281838468,0.7857996455647906,0.8108153157104633
asymmetric,170,0.5697131757707206,0.18424940066176468,0.5435091617996288,0.11871632336218157,0.5948002715853796,0.5655524710469723,0.7862279033174069,0.8113645832566175
none,171,0.6025313620458619,0.19532864388936744,0.5607033022051299,0.10700442102863304,0.6050012440905698,0.5586680790465467,0.763443639277994,0.7973204523794176
static,171,0.5791083908297526,0.18681550225701773,0.5571870276913695,0.11207728830497732,0.6050012440905698,0.5607797864996249,0.7822332653502507,0.8121420119019224
symmetric,171,0.5776250727439849,0.18628556295880394,0.5569735729824796,0.11246125346941016,0.6050012440905698,0.5607998398290069,0.7834633159716506,0.8132207377885379
asymmetric,171,0.5774549338213666,0.18618700560701074,0.5568732882544443,0.11242146476833374,0.6050012440905698,0.5607938060777592,0.7837015831928404,0.8135300937728709
none,172,0.6062394468998957,0.19792373385612927,0.5593366037735623,0.11827327276270014,0.6052586379641027,0.5626713245010483,0.7559692966305289,0.7887750131879587
static,172,0.5830381823177112,0.18919237637999878,0.5568019542242119,0.12216577618785524,0.6052586379641027,0.5633462253093092,0.776652659579252,0.8073283318796717
symmetric,172,0.581671389675212,0.1886791427696275,0.5567584774216001,0.12247984948581969,0.6052586379641027,0.5632038346260597,0.7779015967847109,0.8084946316938459
asymmetric,172,0.5810416290386514,0.18845267192969303,0.5565786092414963,0.1225251778541286,0.6052586379641027,0.5632396405238889,0.7784228716155719,0.8092062129381391
none,173,0.6081323046779324,0.19979816016197083,0.5629141719429112,0.11226467207089837,0.6037147392163961,0.5550357754412729,0.7546282160930052,0.7914527443582509
static,173,0.5840027276674172,0.19061998543671127,0.5596368248203839,0.11742314488348167,0.6037147392163961,0.5571032152300119,0.7754815039849857,0.8077818142711931
symmetric,173,0.5824621384756736,0.1900308968973546,0.5594782834610957,0.11787026940803672,0.6037147392163961,0.5570559737984453,0.7768688995828192,0.8089787441993513
asymmetric,173,0.5821231493340215,0.18991249190290588,0.5594464140038227,0.11790237783882893,0.6037147392163961,0.5568881177837358,0.7772208067738923,0.8095022957263232
none,174,0.5986440817411541,0.19245361540611988,0.5562188422040042,0.10438344247253653,0.6035119366385749,0.5653808351527526,0.7667629767570004,0.7972514363060963
static,174,0.574384944504493,0.18333343194053486,0.552180407443357,0.10938155614008417,0.6035119366385749,0.5675466643370616,0.7870765195974202,0.8136147385161032
symmetric,174,0.5732425272327459,0.18291223494227316,0.5520772752064262,0.10962742746324432,0.6035119366385749,0.5674128033816401,0.7881343988978262,0.814699495213272
asymmetric,174,0.5725918276975696,0.18266237786903522,0.5519247038155267,0.10972766282722979,0.6035119366385749,0.567392796605899,0.7887317841714276,0.8153362436922578
none,175,0.6072973547232047,0.1971398534854309,0.5515861652715801,0.10225586162829466,0.5983238155668359,0.5635715796326217,0.7595273248711715,0.7919833289015621
static,175,0.5854902702663232,0.18878754943143397,0.5489983672444866,0.10656908391297948,0.5983238155668359,0.5641477083960158,0.7786521515314612,0.8076951885742187
symmetric,175,0.5842042097202654,0.18830166194942252,0.5489140835730456,0.10686320987666857,0.5983238155668359,0.5640549413753091,0.7797683423630957,0.808758223219719
asymmetric,175,0.5836482567113562,0.18807245599109304,0.5487633658238471,0.10694372238730233,0.5983238155668359,0.5640725043537266,0.7802194584511157,0.8091947034433685
none,176,0.5975528921808558,0.19289373215480496,0.550966570934692,0.1114152480783098,0.5985574859040041,0.5649652751672251,0.7652269795022215,0.7884334570963403
static,176,0.5742239193061152,0.18417045336915538,0.547512831544729,0.11505550102364019,0.5985574859040041,0.567085671885802,0.7847767197981107,0.8059058199990955
symmetric,176,0.5733156462723219,0.18385607973349127,0.5474098091407935,0.11522355644700688,0.5985574859040041,0.5670785506181532,0.7855246084815101,0.8066950979538592
asymmetric,176,0.5729473419879413,0.18369480347415282,0.5472754835631984,0.11524718121439491,0.5985574859040041,0.5670860455330625,0.7858709862003314,0.8070645935315366
none,177,0.6009735229247746,0.19393844232399485,0.5611829952161824,0.10491908706358721,0.6112317395607155,0.570415318514349,0.7612515616795192,0.7971543801352644
static,177,0.5756764484807207,0.1846279733422647,0.5562854334400065,0.11056703515575465,0.6112317395607155,0.5733352318227175,0.7820362490340156,0.8143165771970946
symmetric,177,0.5743380538085133,0.1840763232853051,0.5562307633160158,0.11097433696914343,0.6112317395607155,0.5731137260391804,0.7833271223618551,0.8153457107276108
asymmetric,177,0.5736555170055717,0.18382527899687906,0.5560840453140207,0.11108040256960335,0.6112317395607155,0.5730267731168727,0.7840014146104233,0.8161407235019786
none,178,0.6088810064820777,0.19766682825460336,0.5499043840975752,0.10670186327846957,0.59695242013695,0.5629550552331664,0.7571508345182105,0.7838584708502759
static,178,0.586884965244572,0.18904737023349594,0.546949344627948,0.1110202544104917,0.59695242013695,0.564560088832001,0.7764227682660407,0.8000782017427162
symmetric,178,0.5854107310955148,0.18853319335559854,0.5467949699573176,0.11138773863834985,0.59695242013695,0.564497138955426,0.777607306808908,0.801232055656826
asymmetric,178,0.5848577677306088,0.18830002830954906,0.5466793714889754,0.11147591108794767,0.59695242013695,0.5644118092850399,0.7781741453879527,0.8017868095093252
none,179,0.6166390700687128,0.1983154794390823,0.5475637292218706,0.10149969398676567,0.5950362152218901,0.567596160479118,0.7543277585429621,0.7780393551575773
